Date,Time,Symbol,Beta,Market Cap,Long-term Debt to Capital - Current (LTM),Price / Earnings Ratio - Current,Price / Book Value Ratio - Current,Return on Equity (ROE) - Current (LTM),EPS,Div. Yield - Current,Sector,Free Cash Flow Per Share - Current (LTM)
05/15/2026,1630,MTDR,.8302,"7,493 M",37.595,16.262,1.4051,10.084,3.88,2.1763,Energy,<empty>
05/15/2026,1630,MTUM,1.061,"25,636 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,MU,1.875,"817,224 M",12.267,19.549,6.4692,39.823,21.19,.11912,Information Technology,$9.16
05/15/2026,1630,MUR,.5783,"5,826 M",26.913,70.465,1.1597,<empty>,.59,3.2121,Energy,<empty>
05/15/2026,1630,MUSA,.3189,"10,375 M",79.125,17.088,13.851,80.345,28.75,.46359,Consumer Discretionary,$29.30
05/15/2026,1630,MZTI,.3886,"3,126 M",3.4386,21.651,3.6307,<empty>,6.39,2.8194,Consumer Staples,<empty>
05/15/2026,1630,N225:JP,<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,NBIS,2.084,"55,842 M",56.624,35.932,3.6691,14.136,2.92,<empty>,Information Technology,($12.74)
05/15/2026,1630,NBIX,.3616,"15,929 M",10.494,20.26,3.8895,22.5,6.5,<empty>,Health Care,<empty>
05/15/2026,1630,NCLH,1.901,"7,125 M",80.338,15.543,3.5309,<empty>,1.24,<empty>,Consumer Discretionary,($2.10)
05/15/2026,1630,NEE,.7257,"194,687 M",54.929,23.587,3.5074,10.325,3.94,2.5008,Utilities,($7.43)
05/15/2026,1630,NEM,.4477,"116,427 M",13.33,14.07,3.3257,25.832,7.71,.94226,Materials,$8.43
05/15/2026,1630,NET,1.603,"69,831 M",42.715,-832.94,47.76,-5.8755,-.25,<empty>,Information Technology,$0.80
05/15/2026,1630,NFLX,1.668,"366,424 M",31.982,31.057,13.013,48.495,3.1,<empty>,Communication Services,$2.81
05/15/2026,1630,NIKL,.9413,77 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,NKE,1.137,"62,020 M",38.333,40.994,6.5313,16.016,1.52,2.6053,Consumer Discretionary,$0.71
05/15/2026,1630,NLR,.8218,"4,726 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,NNN,.8001,"8,318 M",48.738,20.459,1.8193,<empty>,2.05,5.6626,Real Estate,$3.46
05/15/2026,1630,NOAH,.8128,682 M,<empty>,8.8315,.47595,<empty>,1.136,6.6443,Financials,<empty>
05/15/2026,1630,NORW,.7237,156 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,NOW,.8286,"98,046 M",16.336,62.24,9.1937,16.07,1.68,<empty>,Information Technology,$4.46
05/15/2026,1630,NSA,1.083,"3,167 M",62.368,50.351,5.1128,<empty>,.75,6.0413,Real Estate,$3.59
05/15/2026,1630,NSC,1.282,"70,960 M",50.917,24.184,4.0786,17.615,11.87,1.8815,Industrials,$7.20
05/15/2026,1630,NSP,.5829,"1,154 M",<empty>,-40.97,15.404,<empty>,-.68,8.8757,Industrials,$1.76
05/15/2026,1630,NSSC,1.376,"1,294 M",<empty>,38.221,7.9159,<empty>,1.03,1.4471,Information Technology,$1.58
05/15/2026,1630,NTLA,1.972,"1,910 M",8.7528,-3.6428,2.4868,-56.336,-3.52,<empty>,Health Care,($3.24)
05/15/2026,1630,NTR,.6773,"34,350 M",24.994,15.318,1.4425,9.8128,4.91,2.8951,Materials,$4.56
05/15/2026,1630,NUE,1.842,"51,702 M",23.177,17.092,1.8308,12.285,10.08,1.2873,Materials,$2.32
05/15/2026,1630,NVDA,2.28,"5,457,369 M",5.9518,38.3,28.998,101.49,4.9,.02131,Information Technology,$3.44
05/15/2026,1630,NVO,.7947,"198,326 M",34.103,8.4237,5.0515,71.402,4.203,5.0671,Health Care,$1.08
05/15/2026,1630,NXPI,1.694,"73,595 M",47.717,18.33,4.4311,25.813,10.46,2.1163,Information Technology,$10.12
05/15/2026,1630,NYT,.9863,"12,056 M",1.7509,35.932,6.7374,19.677,2.33,.91962,Communication Services,$3.33
05/15/2026,1630,O,.7459,"56,994 M",39.589,50.136,1.4573,2.8312,1.22,5.2852,Real Estate,$4.45
05/15/2026,1630,OC,1.318,"9,187 M",52.73,-22.105,2.3907,<empty>,-6.44,2.7352,Industrials,$10.00
05/15/2026,1630,OIH,.8815,"2,489 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,OKE,.7745,"58,165 M",54.799,16.139,2.5472,15.903,5.61,4.6465,Energy,$3.56
05/15/2026,1630,OKLO,2.462,"10,831 M",.0601,-59.395,3.2677,-8.8665,-.84,<empty>,Utilities,($0.99)
05/15/2026,1630,OKTA,.7132,"14,513 M",.9664,64.414,2.1408,3.5064,1.31,<empty>,Information Technology,$4.91
05/15/2026,1630,OLLI,.4882,"4,761 M",22.397,28.357,3.5692,<empty>,3.89,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,OMF,1.185,"6,183 M",86.897,7.9775,1.8315,<empty>,6.71,7.8145,Financials,<empty>
05/15/2026,1630,ON,1.835,"43,978 M",30.418,44.003,3.3377,7.4939,1.36,<empty>,Information Technology,$2.92
05/15/2026,1630,ONEW,1.523,176 M,<empty>,-1.2661,.58287,<empty>,-7.66,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,ONON,2.069,"12,420 M",19.756,36.334,5.0914,15.502,.9375,<empty>,Consumer Discretionary,$1.19
05/15/2026,1630,ONTO,1.611,"13,519 M",.5315,95.387,4.7843,5.2526,2.15,<empty>,Information Technology,$4.85
05/15/2026,1630,ORCL,1.529,"554,933 M",74.02,26.09,12.463,57.572,5.57,1.3755,Information Technology,($8.70)
05/15/2026,1630,ORLY,.5481,"73,333 M",108.11,30.047,-72.001,-214.8,3.07,<empty>,Consumer Discretionary,$2.26
05/15/2026,1630,OSCR,2.139,"7,031 M",22.437,-75.806,2.0599,<empty>,-.54,<empty>,Financials,<empty>
05/15/2026,1630,OSK,1.282,"7,506 M",10.7,16.33,2.0602,<empty>,8.98,1.4265,Industrials,<empty>
05/15/2026,1630,OTLY,1.111,316 M,<empty>,-2.0434,89.619,<empty>,-5,<empty>,Consumer Staples,<empty>
05/15/2026,1630,OUT,1.476,"5,548 M",82.096,25.092,7.0504,<empty>,1.07,4.5283,Real Estate,<empty>
05/15/2026,1630,OVX:CGI,-2.618,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,OXLC,.6526,973 M,<empty>,438.23,.8821,<empty>,.44,31.896,,<empty>
05/15/2026,1630,OXM,.9861,586 M,<empty>,-19.771,1.0736,<empty>,-1.86,7.4898,Consumer Discretionary,<empty>
05/15/2026,1630,OXY,.2094,"59,300 M",28.136,87.869,2.1024,4.0527,3.97,1.5077,Energy,$3.15
05/15/2026,1630,PAG,.8766,"10,663 M",30.928,10.815,1.7358,<empty>,13.83,2.7421,Consumer Discretionary,$9.05
05/15/2026,1630,PALL,.1618,787 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PAM,.9058,"4,265 M",32.474,11.683,1.3545,<empty>,8.25,<empty>,Utilities,($0.46)
05/15/2026,1630,PATH,.4912,"5,345 M",3.2784,24.212,3.2466,14.374,.52,<empty>,Information Technology,$0.65
05/15/2026,1630,PBD,1.349,222 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PBH,.3744,"2,215 M",<empty>,15.159,1.4859,<empty>,3.91,<empty>,Health Care,<empty>
05/15/2026,1630,PBJ,.4986,91 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PBR,.4349,"128,436 M",37.313,5.8308,1.4091,25.601,3.087,6.1458,Energy,$1.29
05/15/2026,1630,PCAR,.9896,"58,060 M",42.942,24.574,3.0766,13.108,4.7,1.1429,Industrials,$5.89
05/15/2026,1630,PD,.8025,519 M,59.698,5.6685,3.5369,<empty>,1.87,<empty>,Information Technology,$1.13
05/15/2026,1630,PDD,1,"136,404 M",.6877,12.014,2.7303,26.928,9.433,<empty>,Consumer Discretionary,$10.82
05/15/2026,1630,PEB,1.481,"1,594 M",<empty>,-15.885,.58557,<empty>,-.79,.31671,Real Estate,<empty>
05/15/2026,1630,PECO,.4512,"4,949 M",49.106,40.849,2.0685,4.8962,.92,3.3955,Real Estate,<empty>
05/15/2026,1630,PENN,1.415,"2,168 M",81.999,-2.1924,1.0446,<empty>,-6.58,<empty>,Consumer Discretionary,($0.47)
05/15/2026,1630,PEP,.3825,"203,812 M",57.332,23.553,9.599,43.879,6.37,3.7923,Consumer Staples,$6.46
05/15/2026,1630,PFE,.3102,"144,367 M",39.217,20.633,1.7103,8.3097,1.31,6.361,Health Care,$1.67
05/15/2026,1630,PFF,.532,"13,797 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PFG,.8743,"21,716 M",23.718,12.897,1.6508,13.386,6.97,3.4735,Financials,$16.45
05/15/2026,1630,PFIG,.2233,112 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PFIX,-.0309,221 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PG,.3943,"329,660 M",25.995,21.124,6.258,31.112,6.84,2.9266,Consumer Staples,$6.43
05/15/2026,1630,PGNY,.9934,"1,821 M",<empty>,22.218,3.0012,<empty>,.77,<empty>,Health Care,$2.18
05/15/2026,1630,PGRO,1.165,113 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PINK,.7247,254 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PINS,.9141,"10,906 M",29.713,37.014,3.6909,8.8697,.48,<empty>,Communication Services,$1.82
05/15/2026,1630,PJP,.4658,330 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PK,1.354,"2,167 M",39.135,-9.6636,.68626,<empty>,-1.09,9.4967,Real Estate,$1.87
05/15/2026,1630,PKB,1.284,430 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PLAY,1.729,351 M,<empty>,-13.832,7.4034,<empty>,-1.4,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,PLD,1.359,"131,021 M",36.743,33.286,2.306,6.8444,3.98,3.1018,Real Estate,$5.53
05/15/2026,1630,PLNT,1.053,"4,165 M",116.65,26.817,-12.204,<empty>,2.77,<empty>,Consumer Discretionary,$3.23
05/15/2026,1630,PLTR,1.451,"321,216 M",2.4175,164.44,41.499,32.587,.89,<empty>,Information Technology,$1.13
05/15/2026,1630,PM,.4315,"295,518 M",98.068,23.288,-27.771,-142.89,7.1,3.4837,Consumer Staples,$6.85
05/15/2026,1630,PNC,.9071,"85,469 M",<empty>,12.091,1.4487,12.104,17.21,3.2198,Financials,$16.37
05/15/2026,1630,PNDRY,1.634,"5,996 M",<empty>,6.8043,8.4377,<empty>,1.275,4.849,Consumer Discretionary,<empty>
05/15/2026,1630,POET,.535,"2,439 M",.5396,-9.3088,4.547,-61.584,-.68,<empty>,Information Technology,($0.36)
05/15/2026,1630,POOL,1.117,"6,390 M",53.932,18.526,6.5066,<empty>,10.88,2.4712,Consumer Discretionary,<empty>
05/15/2026,1630,PPLT,.3761,"2,435 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PR,.546,"17,449 M",24.084,24.783,1.5755,6.8565,.89,2.8612,Energy,$0.46
05/15/2026,1630,PRAA,1.096,578 M,<empty>,-2.4245,.66594,<empty>,-7.15,<empty>,Financials,<empty>
05/15/2026,1630,PRGO,.5008,"1,468 M",59.916,-.73776,.52669,-52.232,-13.11,12.172,Health Care,$0.81
05/15/2026,1630,PRMB,.5094,"8,411 M",64.007,99.847,2.311,<empty>,.15,2.2305,Consumer Staples,$0.72
05/15/2026,1630,PRVA,.9427,"2,892 M",.8475,121.32,3.4332,<empty>,.17,<empty>,Health Care,<empty>
05/15/2026,1630,PSA,.9724,"51,342 M",46.802,27.983,9.7555,20.175,9.68,4.43,Real Estate,$18.46
05/15/2026,1630,PSCE,.7764,125 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PSCI,1.154,165 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PSCU,.7496,17 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PSP,1.27,250 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,PSX,.6959,"70,645 M",32.877,17.954,2.5604,14.547,10.12,2.6732,Energy,$0.29
05/15/2026,1630,PTLO,1.608,288 M,<empty>,24.786,.79368,<empty>,.21,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,PVH,1.21,"3,661 M",43.325,119.92,.59607,<empty>,.52,.24054,Consumer Discretionary,<empty>
05/15/2026,1630,PYPL,1.435,"39,174 M",31.312,8.4739,2.0148,25.12,5.33,.92859,Financials,$5.85
05/15/2026,1630,PZZA,1.144,"1,143 M",<empty>,37.846,-2.3264,<empty>,.83,5.7935,Consumer Discretionary,$0.80
05/15/2026,1630,QAT,.3834,82 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,QBTS,2.544,"7,538 M",3.8533,-13.39,4.7495,-55.27,-1.14,<empty>,Information Technology,($0.30)
05/15/2026,1630,QCOM,1.45,"212,370 M",34.718,13.887,4.9347,36.083,9.3,2.8007,Information Technology,$11.61
05/15/2026,1630,QMOM,1.052,449 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,QQQ,1.222,"468,815 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,QS,2.57,"4,927 M",5.1454,-8.9578,3.5366,-37.996,-.71,<empty>,Consumer Discretionary,($0.48)
05/15/2026,1630,QSR,.5256,"26,315 M",73.41,23.789,6.8574,<empty>,2.83,3.3965,Consumer Discretionary,<empty>
05/15/2026,1630,QTUM,1.307,"4,729 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,QUBT,2.518,"2,369 M",.2294,-31.982,.9671,-4.368,-.26,<empty>,Information Technology,($0.23)
05/15/2026,1630,R,.9954,"8,934 M",<empty>,16.921,2.7713,16.925,12,1.7293,Industrials,$23.44
05/15/2026,1630,RBLX,1.499,"30,680 M",74.261,-36.103,93.716,-311.93,-1.57,<empty>,Communication Services,$2.18
05/15/2026,1630,RCL,1.772,"69,808 M",63.686,16.746,7.523,<empty>,16.39,1.5444,Consumer Discretionary,$5.05
05/15/2026,1630,RDNT,1.414,"4,120 M",56.015,-295.71,4.0627,<empty>,-.17,<empty>,Health Care,<empty>
05/15/2026,1630,REAL,2.568,"1,092 M",<empty>,-14.459,-3.0437,<empty>,-.63,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,REG,.8475,"13,926 M",40.098,25.917,2.0718,8.0034,2.91,3.8594,Real Estate,$4.42
05/15/2026,1630,REGN,.3065,"73,204 M",5.8195,18.817,2.5059,14.548,40.96,.46335,Health Care,$36.48
05/15/2026,1630,REXR,1.237,"7,841 M",26.861,34.708,.90731,<empty>,.94,5.2704,Real Estate,<empty>
05/15/2026,1630,REZ,.8825,840 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,RGTI,3.142,"5,933 M",.7637,-16.416,7.9946,-57.092,-.89,<empty>,Information Technology,($0.25)
05/15/2026,1630,RH,1.915,"2,328 M",94.612,31.51,61.746,<empty>,6.31,<empty>,Consumer Discretionary,$13.29
05/15/2026,1630,RHP,1.186,"6,613 M",77.2,24.256,7.853,<empty>,3.8,5.0938,Real Estate,<empty>
05/15/2026,1630,RIOT,3.731,"8,883 M",18.754,-.00642,1.9561,<empty>,-2.49,<empty>,Information Technology,($3.27)
05/15/2026,1630,RIVN,1.744,"18,518 M",52.981,-5.195,4.3068,-65.691,-2.92,<empty>,Consumer Discretionary,($2.50)
05/15/2026,1630,ROBO,1.394,"1,891 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,ROK,1.521,"49,933 M",37.353,37.27,11.338,<empty>,9.63,1.4991,Industrials,$11.92
05/15/2026,1630,ROKU,1.97,"18,317 M",13.01,70.939,5.228,7.7545,1.35,<empty>,Communication Services,$3.65
05/15/2026,1630,ROST,.8587,"68,537 M",34.955,28.54,9.8277,36.678,6.61,.85873,Consumer Discretionary,$6.85
05/15/2026,1630,RRC,.5473,"10,005 M",16.478,11.954,2.3129,21.134,3.78,.81895,Energy,$3.42
05/15/2026,1630,RRR,1.353,"3,007 M",92.634,17.063,21.628,<empty>,3.1,1.9115,Consumer Discretionary,<empty>
05/15/2026,1630,RSI,1.633,"2,756 M",.9552,62.251,14.104,<empty>,.34,<empty>,Consumer Discretionary,$1.21
05/15/2026,1630,RSP,.9263,"86,532 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,RSPG,.5401,610 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,RSPU,.6173,533 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,RTO,1.018,"15,867 M",39.203,52.731,2.7618,<empty>,.927,2.0539,Industrials,$0.28
05/15/2026,1630,RUT,1.2,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,RVLV,1.67,"1,332 M",4.0173,25.224,3.0683,<empty>,.9,<empty>,Consumer Discretionary,$0.69
05/15/2026,1630,RVX,-4.2,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,S,.7015,"5,757 M",.6271,-10.239,3.2858,-29.02,-1.37,<empty>,Information Technology,$0.16
05/15/2026,1630,SBAC,.9942,"21,172 M",115.6,18.097,-3.8417,<empty>,9.5,2.6611,Real Estate,<empty>
05/15/2026,1630,SBUX,1.017,"121,737 M",132.34,66.252,-11.686,-18.61,1.31,2.8453,Consumer Discretionary,$2.40
05/15/2026,1630,SCJ,.5098,252 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SE,1.678,"54,040 M",11.695,32.603,3.9403,14.856,2.54,<empty>,Consumer Discretionary,$7.77
05/15/2026,1630,SFD,.4178,"9,841 M",17.921,10.429,1.53,<empty>,2.57,3.9809,Consumer Staples,<empty>
05/15/2026,1630,SFM,.6491,"8,042 M",53.587,14.908,5.1029,37.276,5.21,<empty>,Consumer Staples,<empty>
05/15/2026,1630,SG,1.999,961 M,<empty>,33.188,1.1422,<empty>,.12,<empty>,Consumer Discretionary,($1.07)
05/15/2026,1630,SHAK,1.607,"2,438 M",58.031,91.639,6.9581,<empty>,.98,<empty>,Consumer Discretionary,$0.40
05/15/2026,1630,SHEL,.0811,"237,733 M",26.208,14.81,1.5405,10.697,6.42,3.1179,Energy,$3.57
05/15/2026,1630,SHO,.9798,"1,891 M",<empty>,82.584,1.0311,<empty>,.11,3.9956,Real Estate,<empty>
05/15/2026,1630,SHOC,1.816,233 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SHOO,1.134,"2,835 M",32.162,31.769,2.714,<empty>,1.06,2.4764,Consumer Discretionary,<empty>
05/15/2026,1630,SHOP,2.613,"130,129 M",1.2854,116.85,12.343,11.311,1.02,<empty>,Information Technology,$1.63
05/15/2026,1630,SHY,.0486,"24,823 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SHYG,.2877,"7,537 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SIL,.8244,"5,171 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SILJ,.8894,"3,937 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SITM,2.919,"20,433 M",.0462,-365.24,7.8657,<empty>,-.91,<empty>,Information Technology,$2.10
05/15/2026,1630,SIVR,.4711,"5,299 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SJM,.2572,"10,722 M",54.77,-8.904,2.1368,-20.683,-11.79,4.177,Consumer Staples,$9.11
05/15/2026,1630,SKYY,1.21,"2,647 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SLG,1.596,"3,019 M",50.499,-14.706,.7927,<empty>,-2.51,7.2469,Real Estate,<empty>
05/15/2026,1630,SLV,.474,"36,874 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SLX,1.236,163 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SMCI,1.655,"18,668 M",41.989,11.937,1.8076,17.877,1.9,<empty>,Information Technology,($11.46)
05/15/2026,1630,SMH,1.679,"62,166 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SMIN,.4547,623 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SMPL,.1733,"1,045 M",<empty>,-15.727,1.0361,<empty>,-1.13,<empty>,Consumer Staples,$1.48
05/15/2026,1630,SN,1.379,"14,949 M",<empty>,<empty>,<empty>,<empty>,4.96,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,SNAP,.5,"9,164 M",65.564,-18.995,3.7459,<empty>,-.24,<empty>,Communication Services,$0.36
05/15/2026,1630,SNDR,1.132,"5,593 M",11.351,47.16,1.5284,3.2586,.56,1.4606,Industrials,$1.48
05/15/2026,1630,SNOW,1.064,"54,437 M",57.693,-48.839,34.444,-53.908,-3.95,<empty>,Information Technology,$3.31
05/15/2026,1630,SOFI,2.161,"20,024 M",11.681,35.694,1.8821,6.5972,.45,<empty>,Financials,($5.31)
05/15/2026,1630,SOLZ,1.801,110 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SOYB,.0589,70 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SPDN,-.9824,205 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SPG,1.354,"64,864 M",70.673,12.966,12.554,113.59,14.38,4.6373,Real Estate,$9.91
05/15/2026,1630,SPGI,1.086,"119,332 M",22.112,26.928,4.0388,13.94,15.81,.90516,Financials,$18.38
05/15/2026,1630,SPHD,.622,"3,193 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SPHR,1.694,"4,808 M",27.121,46.567,1.8662,<empty>,2.97,<empty>,Communication Services,<empty>
05/15/2026,1630,SPLV,.5673,"6,987 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SPMO,1.084,"18,411 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SPOT,1,"89,844 M",4.8786,32.558,10.77,37.988,14.77,<empty>,Communication Services,$17.81
05/15/2026,1630,SPX,1,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,SPY,1,"765,213 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,STKL,1.021,769 M,<empty>,28.538,2.5686,<empty>,.13,<empty>,Consumer Staples,<empty>
05/15/2026,1630,STLD,1.452,"33,074 M",31.338,19.282,2.8369,<empty>,9.33,1.1278,Materials,$4.54
05/15/2026,1630,STZ,.406,"24,512 M",52.197,16.427,3.3745,22.637,9.61,2.5846,Consumer Staples,$10.23
05/15/2026,1630,SU,.3078,"80,633 M",21.757,17.54,2.3802,13.97,3.776,2.5432,Energy,$4.31
05/15/2026,1630,SVV,.7612,"1,098 M",<empty>,53.033,2.6954,<empty>,.14,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,SWBI,.9778,683 M,<empty>,45.401,1.337,<empty>,.24,4.7619,Consumer Discretionary,<empty>
05/15/2026,1630,SWKS,1.445,"10,307 M",9.3913,22.943,1.4397,6.1711,2.4,5.1277,Information Technology,$4.49
05/15/2026,1630,SXT,.7815,"4,850 M",38.635,25.497,3.0026,<empty>,3.39,1.8973,Materials,<empty>
05/15/2026,1630,SYF,1.325,"24,010 M",<empty>,7.017,1.5026,21.78,9.66,1.7642,Financials,$27.15
05/15/2026,1630,SYY,.667,"34,702 M",79.454,22.698,17.029,81.895,3.6,2.6406,Consumer Staples,$3.79
05/15/2026,1630,T,.1867,"166,969 M",52.705,9.6878,1.8413,18.37,3.04,3.8289,Communication Services,$2.44
05/15/2026,1630,TAN,1.293,"1,877 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,TAP,.4329,"7,660 M",23.785,-3.9925,.80418,<empty>,-10.55,4.3892,Consumer Staples,<empty>
05/15/2026,1630,TBIL,.0036,"7,084 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,TCEHY,.2459,"530,376 M",21.353,16.811,3.4108,20.515,3.452,1.1186,Communication Services,$3.19
05/15/2026,1630,TCNNF,1.66,"1,396 M",<empty>,-14.005,.91489,<empty>,-.43,<empty>,Health Care,<empty>
05/15/2026,1630,TEAM,.9386,"22,195 M",56.305,-82.689,19.866,-19.289,-.82,<empty>,Information Technology,$4.59
05/15/2026,1630,TEVA,.8404,"39,928 M",56.895,22.492,4.2626,21.599,1.34,<empty>,Health Care,$1.02
05/15/2026,1630,TFLO,-.0009,"6,522 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,TGS,.5632,"4,429 M",27.334,17.425,2.1323,<empty>,2.083,4.1065,Energy,<empty>
05/15/2026,1630,TGT,.9934,"55,201 M",48.794,12.973,2.9546,24.034,8.13,4.2856,Consumer Staples,$6.24
05/15/2026,1630,THC,1.323,"16,940 M",59.513,9.8601,3.3761,30.292,19.23,<empty>,Health Care,<empty>
05/15/2026,1630,THD,.4446,259 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,TIGR,.4883,"1,100 M",<empty>,10.31,1.9642,<empty>,.93,<empty>,Financials,$7.42
05/15/2026,1630,TIP,.2776,"14,966 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,TJX,.6183,"163,030 M",45.458,30.762,16.276,59.129,4.87,1.1348,Consumer Discretionary,$4.41
05/15/2026,1630,TKO,.7846,"14,249 M",36.124,74.89,4.4776,<empty>,2.69,1.339,Communication Services,$21.29
05/15/2026,1630,TKR,1.146,"7,956 M",38.172,22.858,2.1787,10.277,4.4,1.3921,Industrials,$5.50
05/15/2026,1630,TLT,.5306,"41,822 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,TME,.736,"13,125 M",5.7714,11.256,1.3267,<empty>,.8217,2.6224,Communication Services,$0.84
05/15/2026,1630,TMO,.8747,"162,897 M",42.081,26.019,3.3872,13.523,18.19,.37181,Health Care,$17.97
