Date,Time,Symbol,Beta,Market Cap,Long-term Debt to Capital - Current (LTM),Price / Earnings Ratio - Current,Price / Book Value Ratio - Current,Return on Equity (ROE) - Current (LTM),EPS,Div. Yield - Current,Sector,Free Cash Flow Per Share - Current (LTM)
05/04/2026,1630,LH,.92,"20,823 M",40.988,23.641,2.5157,11.047,11.29,.80956,Health Care,$16.70
05/04/2026,1630,LI,.5356,"18,275 M",10.892,109.54,1.6529,1.5774,.1544,<empty>,Consumer Discretionary,($1.82)
05/04/2026,1630,LII,1.231,"17,917 M",47.081,20.58,13.309,76.791,22.51,1.1204,Industrials,$18.86
05/04/2026,1630,LIN,.7385,"228,192 M",<empty>,<empty>,<empty>,<empty>,15.08,<empty>,,<empty>
05/04/2026,1630,LIT,1.037,"2,049 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,LLY,.484,"863,143 M",59.67,32.673,31.016,101.16,28.15,.67734,Health Care,$6.89
05/04/2026,1630,LMND,1.755,"4,229 M",25.745,-33.75,9.2915,-26.121,-1.85,<empty>,Financials,$0.26
05/04/2026,1630,LMT,.0846,"119,467 M",72.834,29.866,18.914,67.64,20.65,2.1921,Industrials,$24.45
05/04/2026,1630,LNG,.076,"57,336 M",64.551,8.056,5.2165,58.726,24.13,1.0855,Energy,$11.20
05/04/2026,1630,LOGI,1.073,"14,879 M",3.0693,21.598,6.4665,32.073,4.77,1.3895,Information Technology,$6.12
05/04/2026,1630,LOTMY,.6976,"6,777 M",<empty>,<empty>,<empty>,<empty>,.8222,<empty>,Consumer Discretionary,<empty>
05/04/2026,1630,LOW,.9049,"125,297 M",119.49,22.537,-15.107,-55.11,11.85,1.7786,Consumer Discretionary,$13.69
05/04/2026,1630,LQD,.4452,"31,306 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,LRCX,1.813,"323,360 M",26.052,39.931,24.977,66.762,5.29,.47774,Information Technology,$4.76
05/04/2026,1630,LUV,1.143,"18,744 M",39.522,24.632,2.671,10.062,1.5,1.9164,Industrials,($0.73)
05/04/2026,1630,LUXE,1.171,"1,220 M",10.223,1.8137,.78343,59.193,5.603,<empty>,Consumer Discretionary,($0.33)
05/04/2026,1630,LVS,.8366,"34,364 M",80.252,19.898,29.817,90.455,2.71,2.0416,Consumer Discretionary,$3.30
05/04/2026,1630,LW,.4536,"5,874 M",62.294,22.592,3.6717,17.355,2.13,3.0868,Consumer Staples,$4.54
05/04/2026,1630,LYB,.4005,"24,543 M",54.292,-17.45,1.3833,-6.9488,-2.5,12.587,Materials,$1.19
05/04/2026,1630,LYFT,2,"5,373 M",26.186,2.7991,2.3719,140.77,6.81,<empty>,Industrials,$2.72
05/04/2026,1630,LYV,1.132,"37,051 M",78.94,-593.75,123.05,36.701,-.24,<empty>,Communication Services,$1.41
05/04/2026,1630,M,2.458,"5,043 M",49.909,8.6293,1.0834,13.642,2.32,3.6464,Consumer Discretionary,$2.55
05/04/2026,1630,MA,.7535,"445,980 M",67.02,28.905,65.962,232.08,17.28,.47833,Financials,$18.98
05/04/2026,1630,MAC,2.098,"5,594 M",60.341,-23.71,1.9372,-7.4889,-.78,3.6836,Real Estate,$1.27
05/04/2026,1630,MAR,1.108,"91,995 M",118.37,32.623,-21.873,-76.919,9.51,.85095,Consumer Discretionary,$8.27
05/04/2026,1630,MARA,4.873,"4,510 M",45.569,-2.4319,.98153,-34.464,-3.69,<empty>,Information Technology,($3.84)
05/04/2026,1630,MCD,.4249,"201,946 M",102.07,25.576,-121.33,-306.48,11.95,2.346,Consumer Discretionary,$10.07
05/04/2026,1630,MCHP,1.672,"51,570 M",44.847,-222.18,5.2559,-1.0927,-.3,2.8563,Information Technology,$1.37
05/04/2026,1630,MCK,.3468,"98,951 M",84.727,23.61,-77.732,-324.65,34.65,.37304,Health Care,$77.62
05/04/2026,1630,MCO,1.365,"78,528 M",63.844,31.303,25.452,71.361,13.94,.88252,Financials,$15.41
05/04/2026,1630,MCW,1.282,"2,312 M",<empty>,21.114,1.9494,9.9823,.33,<empty>,Consumer Discretionary,$0.09
05/04/2026,1630,MDB,1.619,"21,273 M",1.5617,-424.02,10.124,-2.4814,-.88,<empty>,Information Technology,$6.16
05/04/2026,1630,MDLZ,.4015,"78,790 M",33.876,28.511,2.8734,10.161,2.02,3.4178,Consumer Staples,$2.00
05/04/2026,1630,MELI,1.365,"91,941 M",34.919,51.135,15.133,35.985,39.4,<empty>,Consumer Discretionary,$213.98
05/04/2026,1630,META,1.244,"1,549,479 M",25.527,20.813,5.9495,32.93,27.5,.36705,Communication Services,$19.13
05/04/2026,1630,MGM,1.279,"9,784 M",89.93,53.225,3.8912,13.488,.73,<empty>,Consumer Discretionary,$5.81
05/04/2026,1630,MGPI,.5132,407 M,<empty>,-1.6491,.67605,-34.072,-11.15,2.6101,Consumer Staples,$2.46
05/04/2026,1630,MICC,.91,"9,288 M",81.773,28.454,13.338,17.88,.5638,<empty>,Consumer Staples,$0.24
05/04/2026,1630,MKOR,1.521,133 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,MLCO,.5723,"2,120 M",<empty>,16.385,-2.3724,-15.78,.462,<empty>,Consumer Discretionary,$1.20
05/04/2026,1630,MLM,1.133,"36,225 M",31.909,36.852,3.1422,9.4696,41.93,.41619,Materials,$17.13
05/04/2026,1630,MNDY,1.198,"3,956 M",10.098,65.875,6.0089,10.429,2.24,<empty>,Information Technology,$6.02
05/04/2026,1630,MNSO,-.044,"4,426 M",37.722,33.449,3.7635,<empty>,.9776,3.5527,Consumer Discretionary,$0.74
05/04/2026,1630,MNST,.5038,"73,539 M",.5987,39.521,9.0854,26.815,1.94,<empty>,Consumer Staples,$1.99
05/04/2026,1630,MO,.5459,"122,587 M",112.21,13.791,-34.382,-243.26,4.79,4.7583,Consumer Staples,$5.39
05/04/2026,1630,MOH,.744,"10,187 M",49.172,37.036,1.6989,4.4815,3.73,<empty>,Health Care,$4.84
05/04/2026,1630,MOO,.378,"1,163 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,MOVE:GIF,1,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,MP,1.921,"11,762 M",28.016,-100.09,4.5282,-4.9821,-.5,<empty>,Materials,($1.93)
05/04/2026,1630,MPC,.5483,"74,372 M",53.894,12.302,2.7709,24.193,13.22,2.3489,Energy,$15.63
05/04/2026,1630,MPLX,.4735,"58,039 M",60.469,11.078,3.7905,34.705,4.82,7.6185,Energy,$4.02
05/04/2026,1630,MPNGY,.0447,"65,973 M",29.251,-23.663,3.7538,-14.434,-1.121,<empty>,Consumer Discretionary,($0.64)
05/04/2026,1630,MRNA,1.063,"18,768 M",12.687,-4.0651,1.3432,-28.868,-8.14,<empty>,Health Care,($5.33)
05/04/2026,1630,MRVL,2.198,"143,114 M",22.169,25.707,4.6734,19.254,3.07,.30411,Information Technology,$1.62
05/04/2026,1630,MSFT,1.083,"3,072,549 M",19.821,22.047,6.6366,34.014,16.79,.96172,Information Technology,$9.81
05/04/2026,1630,MSGS,.5882,"8,188 M",<empty>,-376.18,<empty>,<empty>,-.68,<empty>,Communication Services,($0.02)
05/04/2026,1630,MSM,.9897,"5,650 M",11.318,25.224,3.7869,15.002,3.72,3.6871,Industrials,<empty>
05/04/2026,1630,MSTR,3.326,"64,401 M",13.839,-9.9752,1.0747,-11.11,-15.23,<empty>,Information Technology,($1.78)
05/04/2026,1630,MTCH,1.417,"8,908 M",95.132,13.591,-29.619,-386.98,2.38,2.3537,Communication Services,$4.22
05/04/2026,1630,MTDR,.8429,"7,927 M",36.483,6.9688,.93205,15.03,6.09,3.0926,Energy,$1.94
05/04/2026,1630,MTUM,1.058,"24,222 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,MU,1.834,"650,082 M",12.267,19.549,6.4692,39.823,21.19,.11912,Information Technology,$9.16
05/04/2026,1630,MUR,.5872,"6,042 M",25.817,43.403,.87177,2.6149,.72,4.16,Energy,$1.38
05/04/2026,1630,MUSA,.3306,"10,950 M",79.751,17.088,13.851,<empty>,28.75,.33605,Consumer Discretionary,$29.30
05/04/2026,1630,MZTI,.4103,"3,187 M",3.6176,25.182,4.3656,17.878,6.53,2.3416,Consumer Staples,$8.36
05/04/2026,1630,N225:JP,<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,NBIS,2.084,"44,793 M",51.189,730.31,4.5909,.7372,.33,<empty>,Information Technology,($14.55)
05/04/2026,1630,NBIX,.3362,"13,485 M",11.151,30.37,4.3642,16.383,4.67,<empty>,Health Care,$7.52
05/04/2026,1630,NCLH,1.925,"7,897 M",82.431,24.392,4.5981,23.285,.92,<empty>,Consumer Discretionary,($2.61)
05/04/2026,1630,NEE,.7359,"199,171 M",54.929,23.587,3.5074,10.325,3.94,2.5008,Utilities,($7.43)
05/04/2026,1630,NEM,.454,"115,648 M",13.33,14.07,3.3257,25.832,7.71,.94226,Materials,$8.43
05/04/2026,1630,NET,1.612,"79,216 M",43.318,-671.69,47.545,-8.1639,-.29,<empty>,Information Technology,$0.75
05/04/2026,1630,NFLX,1.685,"383,267 M",31.982,31.057,13.013,48.495,3.1,<empty>,Communication Services,$2.81
05/04/2026,1630,NIKL,.9494,75 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,NKE,1.145,"63,811 M",38.333,40.994,6.5313,16.016,1.52,2.6053,Consumer Discretionary,$0.71
05/04/2026,1630,NLR,.8452,"5,106 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,NNN,.8018,"8,382 M",52.48,20.539,1.8193,8.8501,2.05,5.615,Real Estate,$3.46
05/04/2026,1630,NOAH,.8088,701 M,.6008,8.8315,.49013,5.5733,1.136,5.0174,Financials,$0.60
05/04/2026,1630,NORW,.7269,164 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,NOW,.8178,"94,849 M",16.336,62.24,9.1937,16.07,1.68,<empty>,Information Technology,$4.46
05/04/2026,1630,NSA,1.091,"3,210 M",61.526,40.884,3.594,<empty>,.69,8.0822,Real Estate,$3.64
05/04/2026,1630,NSC,1.286,"69,997 M",50.917,24.184,4.0786,17.615,11.87,1.8815,Industrials,$7.20
05/04/2026,1630,NSP,.6163,"1,128 M",<empty>,-40.816,<empty>,<empty>,-.68,6.6568,Industrials,($8.13)
05/04/2026,1630,NSSC,1.421,"1,413 M",2.7647,31.593,8.047,26.416,1.32,1.307,Information Technology,$1.50
05/04/2026,1630,NTLA,1.97,"1,650 M",8.7415,-2.3608,1.5575,-53.48,-3.81,<empty>,Health Care,($3.65)
05/04/2026,1630,NTR,.6889,"36,482 M",27.517,13.245,1.1748,9.2236,4.66,3.5319,Materials,$4.12
05/04/2026,1630,NUE,1.848,"51,425 M",23.177,17.092,1.8401,12.285,10.08,1.2873,Materials,$2.32
05/04/2026,1630,NVDA,2.277,"4,823,064 M",5.9518,38.3,28.998,101.49,4.9,.02131,Information Technology,$3.44
05/04/2026,1630,NVO,.7863,"196,834 M",36.597,14.123,7.4488,60.696,3.622,3.5972,Health Care,$1.03
05/04/2026,1630,NXPI,1.7,"73,408 M",47.717,18.33,4.4311,25.813,10.46,2.1163,Information Technology,$10.12
05/04/2026,1630,NYT,.9996,"12,667 M",1.7509,33.215,5.5033,17.335,2.09,1.0372,Communication Services,$3.37
05/04/2026,1630,O,.7553,"59,164 M",38.119,48.307,1.3349,2.7023,1.17,5.7105,Real Estate,$4.40
05/04/2026,1630,OC,1.333,"9,396 M",53.522,-49.96,2.3294,<empty>,-6.22,2.5556,Industrials,<empty>
05/04/2026,1630,OIH,.8891,"2,550 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,OKE,.7796,"57,100 M",54.799,16.139,2.5472,15.903,5.61,4.6465,Energy,$3.56
05/04/2026,1630,OKLO,2.471,"11,931 M",.0369,-99.393,7.8028,-12.236,-.72,<empty>,Utilities,($0.79)
05/04/2026,1630,OKTA,.6925,"13,663 M",.9664,64.414,2.1408,3.5064,1.31,<empty>,Information Technology,$4.91
05/04/2026,1630,OLLI,.5042,"5,002 M",22.397,28.357,3.5692,13.428,3.89,<empty>,Consumer Discretionary,$3.17
05/04/2026,1630,OMF,1.203,"6,376 M",86.825,10.297,2.3277,<empty>,6.71,6.1732,Financials,$26.39
05/04/2026,1630,ON,1.825,"40,135 M",29.409,186.72,2.7998,1.4976,.29,<empty>,Information Technology,$3.45
05/04/2026,1630,ONEW,1.502,170 M,<empty>,-1.2661,.58275,-37.742,-7.66,<empty>,Consumer Discretionary,$2.52
05/04/2026,1630,ONON,2.069,"11,350 M",20.442,60.348,7.466,13.471,.7703,<empty>,Consumer Discretionary,$1.08
05/04/2026,1630,ONTO,1.632,"14,901 M",<empty>,59.665,3.9245,6.7928,2.78,<empty>,Information Technology,$6.10
05/04/2026,1630,ORCL,1.505,"518,522 M",74.02,26.09,12.463,57.572,5.57,1.3755,Information Technology,($8.70)
05/04/2026,1630,ORLY,.5714,"78,219 M",108.11,30.047,-72.001,-214.8,3.067,<empty>,Consumer Discretionary,$2.26
05/04/2026,1630,OSCR,2.109,"5,592 M",32.584,-8.503,4.371,-44.353,-1.69,<empty>,Financials,$4.03
05/04/2026,1630,OSK,1.324,"9,389 M",22.315,12.538,1.7356,14.903,10.02,1.6238,,$8.91
05/04/2026,1630,OTLY,1.138,343 M,<empty>,-2.0434,89.619,-241.58,-5,<empty>,Consumer Staples,($0.98)
05/04/2026,1630,OUT,1.475,"5,459 M",81.36,29.39,5.9436,<empty>,.82,4.9793,Real Estate,$1.14
05/04/2026,1630,OVX:CGI,-2.59,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,OXLC,.6565,990 M,27.419,438.23,<empty>,.2162,.44,31.896,,($6.38)
05/04/2026,1630,OXM,.9986,609 M,<empty>,-19.771,1.0736,-4.904,-1.86,7.4898,Consumer Discretionary,$0.76
05/04/2026,1630,OXY,.2166,"59,769 M",35.41,30.459,1.4613,5.9286,1.61,2.3346,Energy,$3.92
05/04/2026,1630,PAG,.8898,"10,843 M",31.174,10.81,<empty>,<empty>,13.83,2.7421,Consumer Discretionary,$9.83
05/04/2026,1630,PALL,.1709,808 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PAM,.9223,"4,373 M",33.598,13.073,<empty>,<empty>,7,<empty>,Utilities,<empty>
05/04/2026,1630,PATH,.49,"5,674 M",3.2784,24.212,3.2466,14.374,.52,<empty>,Information Technology,$0.65
05/04/2026,1630,PBD,1.348,210 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PBH,.4043,"2,617 M",36.808,16.272,1.5956,10.31,3.79,<empty>,Health Care,$5.45
05/04/2026,1630,PBJ,.5074,93 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PBR,.4536,"141,841 M",39.517,3.607,.95537,28.176,3.04,10.381,Energy,$1.30
05/04/2026,1630,PCAR,1.006,"60,191 M",42.942,24.574,3.0766,13.108,4.7,1.1429,Industrials,$5.89
05/04/2026,1630,PD,.7906,628 M,59.698,5.6685,3.5369,82.496,1.87,<empty>,Information Technology,$1.13
05/04/2026,1630,PDD,1,"139,194 M",.6877,12.014,2.7303,26.928,9.433,<empty>,Consumer Discretionary,$10.82
05/04/2026,1630,PEB,1.483,"1,575 M",<empty>,-15.885,.58557,<empty>,-.79,.31671,Real Estate,$2.05
05/04/2026,1630,PECO,.4546,"5,001 M",49.106,40.849,2.0685,4.8962,.92,3.3955,Real Estate,$1.65
05/04/2026,1630,PENN,1.425,"2,247 M",82.113,-2.1916,1.0346,-36.078,-6.58,<empty>,Consumer Discretionary,($1.23)
05/04/2026,1630,PEP,.393,"211,289 M",57.332,23.553,9.599,43.879,6.37,3.7923,Consumer Staples,$6.46
05/04/2026,1630,PFE,.3182,"149,604 M",41.54,18.309,1.6372,8.8856,1.36,6.9076,Health Care,$1.60
05/04/2026,1630,PFF,.5336,"13,851 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PFG,.8783,"21,485 M",23.718,12.897,1.6508,13.386,6.97,3.4735,Financials,$16.45
05/04/2026,1630,PFIG,.2242,113 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PFIX,-.0257,212 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PG,.4012,"333,968 M",25.995,21.124,6.258,31.112,6.84,2.9266,Consumer Staples,$6.43
05/04/2026,1630,PGNY,.9584,"1,481 M",<empty>,39.508,4.1179,12.476,.65,<empty>,Health Care,$2.24
05/04/2026,1630,PGRO,1.164,109 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PINK,.72,237 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PINS,.9122,"12,005 M",4.4052,42.443,3.6258,8.7792,.61,<empty>,Communication Services,$1.86
05/04/2026,1630,PJP,.4668,336 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PK,1.365,"2,223 M",57.149,-9.6636,.68626,-6.4306,-1.09,7.1225,Real Estate,$2.00
05/04/2026,1630,PKB,1.299,450 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PLAY,1.743,375 M,<empty>,-13.832,7.4034,-41.097,-1.4,<empty>,Consumer Discretionary,($2.90)
05/04/2026,1630,PLD,1.364,"129,371 M",36.46,33.232,2.3657,6.8444,3.98,3.1018,Real Estate,$5.39
05/04/2026,1630,PLNT,1.091,"5,025 M",116.84,41.401,-18.075,-63.045,2.62,<empty>,Consumer Discretionary,<empty>
05/04/2026,1630,PLTR,1.464,"350,057 M",2.3774,282.14,57.536,25.983,.63,<empty>,Information Technology,$0.89
05/04/2026,1630,PM,.4135,"263,693 M",98.068,23.288,-27.771,-142.89,7.1,3.4837,Consumer Staples,$6.85
05/04/2026,1630,PNC,.9171,"87,652 M",<empty>,12.091,1.3149,12.104,17.21,3.2198,Financials,$10.29
05/04/2026,1630,PNDRY,1.626,"5,775 M",<empty>,<empty>,<empty>,<empty>,1.335,3.1091,Consumer Discretionary,<empty>
05/04/2026,1630,POET,.4014,"1,086 M",.5396,-9.3088,4.547,-61.584,-.68,<empty>,Information Technology,($0.36)
05/04/2026,1630,POOL,1.147,"7,406 M",53.932,18.526,6.5066,34.241,10.88,2.4712,Consumer Discretionary,$8.48
05/04/2026,1630,PPLT,.3792,"2,459 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PR,.5564,"18,971 M",23.743,10.967,1.0178,9.9665,1.28,4.2766,Energy,$0.78
05/04/2026,1630,PRAA,1.15,816 M,<empty>,-2.2709,.69422,-25.965,-7.79,<empty>,Financials,($2.31)
05/04/2026,1630,PRGO,.5132,"1,568 M",<empty>,-1.3748,.65249,<empty>,-10.29,8.3333,Health Care,<empty>
05/04/2026,1630,PRMB,.5253,"7,296 M",63.766,77.857,1.9884,2.4981,.16,2.4465,Consumer Staples,<empty>
05/04/2026,1630,PRVA,.9557,"3,045 M",.9158,131.72,3.9753,4.0323,.18,<empty>,Health Care,$1.34
05/04/2026,1630,PSA,.98,"51,849 M",46.802,27.983,9.7555,20.175,9.68,4.43,Real Estate,$18.46
05/04/2026,1630,PSCE,.7833,125 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PSCI,1.165,169 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PSCU,.7572,16 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PSP,1.275,255 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,PSX,.7034,"71,555 M",32.877,17.954,2.5604,14.547,10.12,2.6732,Energy,$0.29
05/04/2026,1630,PTLO,1.678,413 M,48.577,17.444,.72465,4.2723,.27,<empty>,Consumer Discretionary,($0.27)
05/04/2026,1630,PVH,1.21,"4,048 M",43.325,119.92,.59607,.5094,.52,.24054,Consumer Discretionary,<empty>
05/04/2026,1630,PYPL,1.45,"45,335 M",32.394,10.791,2.6515,25.732,5.41,.47962,Financials,$5.80
05/04/2026,1630,PZZA,1.151,"1,136 M",<empty>,43.667,-2.8984,-7.5926,.9,4.6819,Consumer Discretionary,$1.57
05/04/2026,1630,QAT,.385,94 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,QBTS,2.533,"7,749 M",4.6751,-23.656,11.008,-77.62,-1.11,<empty>,Information Technology,($0.24)
05/04/2026,1630,QCOM,1.438,"177,473 M",34.718,13.887,4.9347,36.083,9.3,1.4004,Information Technology,$11.61
05/04/2026,1630,QMOM,1.055,435 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,QQQ,1.218,"443,159 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,QS,2.558,"4,423 M",5.1454,-8.9578,3.5366,-37.996,-.71,<empty>,Consumer Discretionary,($0.48)
05/04/2026,1630,QSR,.5368,"27,800 M",73.956,25.984,6.5024,24.015,2.35,3.6348,Consumer Discretionary,$3.96
05/04/2026,1630,QTUM,1.303,"4,369 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,QUBT,2.502,"2,142 M",.1129,-90.377,1.439,-2.1897,-.11,<empty>,Information Technology,($0.22)
05/04/2026,1630,R,1.016,"9,014 M",<empty>,16.921,2.7713,<empty>,12,1.7293,Industrials,<empty>
05/04/2026,1630,RBLX,1.549,"34,059 M",79.892,-35.999,93.74,-311.93,-1.57,<empty>,Communication Services,$2.18
05/04/2026,1630,RCL,1.781,"69,591 M",63.686,16.746,8.5225,49.576,16.39,.99935,Consumer Discretionary,$5.05
05/04/2026,1630,RDNT,1.431,"4,560 M",55.105,-285.4,5.067,1.3696,-.25,<empty>,Health Care,$1.14
05/04/2026,1630,REAL,2.614,"1,548 M",918.87,-22.464,-4.4934,10.159,-.7,<empty>,Consumer Discretionary,$0.05
05/04/2026,1630,REG,.853,"14,418 M",40.093,25.917,2.0808,8.0034,2.913,3.8594,Real Estate,$4.48
05/04/2026,1630,REGN,.3106,"74,353 M",7.9291,18.817,2.5571,14.548,40.96,.46335,Health Care,$36.00
05/04/2026,1630,REXR,1.244,"7,932 M",26.861,34.708,.90731,<empty>,.94,5.2704,Real Estate,$0.88
05/04/2026,1630,REZ,.8866,842 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,RGTI,3.151,"5,883 M",.8912,-31.734,13.435,-64.273,-.7,<empty>,Information Technology,($0.25)
05/04/2026,1630,RH,1.925,"2,304 M",94.612,31.51,61.746,-242.33,6.31,<empty>,Consumer Discretionary,$13.29
05/04/2026,1630,RHP,1.19,"6,652 M",77.428,24.288,7.5441,23.424,3.8,3.7932,Real Estate,$9.55
05/04/2026,1630,RIOT,3.689,"7,064 M",18.754,-.00642,1.9561,-32.486,-2.49,<empty>,Information Technology,($3.27)
05/04/2026,1630,RIVN,1.773,"19,201 M",53.137,-5.195,4.3068,-65.691,-2.92,<empty>,Consumer Discretionary,($2.50)
05/04/2026,1630,ROBO,1.392,"1,778 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,ROK,1.513,"44,978 M",37.739,44.459,11.67,23.736,8.75,1.3648,Industrials,$10.98
05/04/2026,1630,ROKU,1.959,"18,612 M",13.702,183.88,6.0348,3.431,1.35,<empty>,Communication Services,$3.25
05/04/2026,1630,ROST,.8726,"72,812 M",34.955,28.54,9.8277,36.678,6.61,.85873,Consumer Discretionary,$6.85
05/04/2026,1630,RRC,.5571,"10,132 M",16.478,11.954,2.3129,21.134,3.78,.81895,Energy,$3.42
05/04/2026,1630,RRR,1.365,"3,022 M",90.396,17.072,17.342,111.3,3.1,3.7856,Consumer Discretionary,$4.34
05/04/2026,1630,RSI,1.646,"2,880 M",1.1972,62.251,14.104,<empty>,.34,<empty>,Consumer Discretionary,$1.21
05/04/2026,1630,RSP,.931,"87,137 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,RSPG,.548,627 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,RSPU,.6295,581 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,RTO,1.031,"16,849 M",39.203,<empty>,<empty>,5.3768,.927,2.0539,Industrials,<empty>
05/04/2026,1630,RUT,1.2,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,RVLV,1.719,"1,678 M",<empty>,35.049,<empty>,12.869,.86,<empty>,Consumer Discretionary,<empty>
05/04/2026,1630,RVX,-4.2,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,S,.6709,"5,308 M",.6271,-10.239,3.2858,-29.02,-1.37,<empty>,Information Technology,$0.16
05/04/2026,1630,SBAC,1.011,"23,112 M",115.6,18.097,-3.8417,-21.338,9.5,1.9348,Real Estate,$0.08
05/04/2026,1630,SBUX,1.016,"119,634 M",132.34,66.252,-11.686,-18.61,1.31,2.8453,Consumer Discretionary,$2.40
05/04/2026,1630,SCJ,.5064,230 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SE,1.671,"52,312 M",10.377,50.623,6.2228,15.25,2.52,<empty>,Consumer Discretionary,$7.56
05/04/2026,1630,SFD,.4373,"10,470 M",17.921,10.429,1.53,14.953,2.57,3.9809,Consumer Staples,$2.03
05/04/2026,1630,SFM,.6483,"7,588 M",53.587,14.908,5.1029,37.276,5.21,<empty>,Consumer Staples,$3.74
05/04/2026,1630,SG,1.97,800 M,<empty>,-6.1325,2.3183,<empty>,-1.14,<empty>,Consumer Discretionary,<empty>
05/04/2026,1630,SHAK,1.691,"3,856 M",57.19,74.468,6.2198,<empty>,1.09,<empty>,Consumer Discretionary,$1.41
05/04/2026,1630,SHEL,.094,"248,867 M",26.51,12.312,1.2112,10.194,6,3.9149,Energy,$4.06
05/04/2026,1630,SHO,.976,"1,837 M",<empty>,223.5,<empty>,<empty>,.04,4.0268,Real Estate,$0.94
05/04/2026,1630,SHOC,1.801,210 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SHOO,1.132,"2,660 M",30.739,66.095,3.4928,5.5077,.63,2.0173,Consumer Discretionary,$1.69
05/04/2026,1630,SHOP,2.644,"165,608 M",1.2517,171.24,15.579,9.8358,.94,<empty>,Information Technology,$1.55
05/04/2026,1630,SHY,.0495,"25,023 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SHYG,.2898,"7,524 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SIL,.8234,"4,944 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SILJ,.8887,"3,768 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
