Date,Time,Symbol,Beta,Market Cap,Long-term Debt to Capital - Current (LTM),Price / Earnings Ratio - Current,Price / Book Value Ratio - Current,Return on Equity (ROE) - Current (LTM),EPS,Div. Yield - Current,Sector,Free Cash Flow Per Share - Current (LTM)
05/22/2026,1630,LH,.915,"21,314 M",41.186,23.641,2.5157,11.047,11.29,1.0794,Health Care,$16.70
05/22/2026,1630,LI,.5158,"16,185 M",10.892,109.54,1.6529,1.5774,.1544,<empty>,Consumer Discretionary,($1.82)
05/22/2026,1630,LII,1.203,"16,865 M",47.081,20.58,13.309,76.791,22.51,1.1204,Industrials,$18.86
05/22/2026,1630,LIN,.7391,"239,302 M",<empty>,<empty>,<empty>,<empty>,15.08,<empty>,,<empty>
05/22/2026,1630,LIT,1.023,"2,184 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,LLY,.4977,"949,705 M",52.797,32.673,26.342,107.46,28.15,.67734,Health Care,$11.81
05/22/2026,1630,LMND,1.751,"4,342 M",27.895,-33.75,9.2915,-26.121,-1.85,<empty>,Financials,$0.26
05/22/2026,1630,LMT,.0843,"122,946 M",72.834,29.866,18.914,67.64,20.65,2.1921,Industrials,$24.45
05/22/2026,1630,LNG,.0449,"50,471 M",69.874,42.18,15.877,28.92,5.91,.76297,Energy,$10.16
05/22/2026,1630,LOGI,1.082,"16,163 M",3.0693,18.854,5.8727,32.783,4.8,1.3895,Information Technology,$6.65
05/22/2026,1630,LOTMY,.7675,"6,855 M",80.469,31.927,17.111,38.969,.8936,1.7771,Consumer Discretionary,$1.91
05/22/2026,1630,LOW,.8817,"120,632 M",122.3,19.724,-14.121,-58.968,11.83,2.0572,Consumer Discretionary,$13.63
05/22/2026,1630,LQD,.4438,"29,195 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,LRCX,1.829,"381,862 M",26.052,39.931,24.977,66.762,5.29,.47774,Information Technology,$4.76
05/22/2026,1630,LUV,1.155,"19,971 M",39.522,24.632,2.671,10.062,1.5,1.9164,Industrials,($0.73)
05/22/2026,1630,LUXE,1.13,958 M,11.059,2.0591,.7812,56.89,5.763,<empty>,Consumer Discretionary,($1.21)
05/22/2026,1630,LVS,.8141,"32,754 M",80.252,19.898,29.817,90.455,2.71,2.0416,Consumer Discretionary,$3.30
05/22/2026,1630,LW,.4515,"6,042 M",62.294,22.592,3.6717,17.355,2.13,3.0868,Consumer Staples,$4.54
05/22/2026,1630,LYB,.389,"22,505 M",51.521,-37.958,2.5899,-6.0088,-2.5,5.9583,Materials,$2.82
05/22/2026,1630,LYFT,2,"5,278 M",27.17,1.8894,1.6814,147.81,6.84,<empty>,Industrials,$2.77
05/22/2026,1630,LYV,1.134,"38,526 M",73.085,-86.112,-252.53,14.927,-1.77,<empty>,Communication Services,$5.19
05/22/2026,1630,M,2.466,"5,449 M",49.909,8.6293,1.0834,13.642,2.32,3.6464,Consumer Discretionary,$2.55
05/22/2026,1630,MA,.7471,"440,502 M",67.02,28.905,65.955,232.08,17.28,.65244,Financials,$18.98
05/22/2026,1630,MAC,2.093,"6,284 M",59.998,-26.218,2.0205,-7.1083,-.72,3.5979,Real Estate,$1.22
05/22/2026,1630,MAR,1.104,"97,341 M",121.65,34.252,-21.157,-71.185,9.55,.8194,Consumer Discretionary,$9.16
05/22/2026,1630,MARA,4.877,"5,265 M",47.179,-1.4582,1.3925,-67.333,-5.45,<empty>,Information Technology,($3.68)
05/22/2026,1630,MCD,.4149,"200,554 M",101.08,25.617,-171.71,-366.16,12.13,2.336,Consumer Discretionary,$9.88
05/22/2026,1630,MCHP,1.662,"50,558 M",46.077,293.9,5.4391,3.4047,.22,2.8169,Information Technology,$1.37
05/22/2026,1630,MCK,.328,"92,086 M",88.934,22.547,-47.81,-403.4,38.38,.36632,Health Care,$43.77
05/22/2026,1630,MCO,1.35,"78,451 M",63.844,31.303,25.452,71.361,13.94,.88252,Financials,$15.41
05/22/2026,1630,MCW,1.283,"2,335 M",57.971,21.114,1.9494,9.9823,.33,<empty>,Consumer Discretionary,$0.09
05/22/2026,1630,MDB,1.659,"26,253 M",1.5617,-424.02,10.124,-2.4814,-.88,<empty>,Information Technology,$6.16
05/22/2026,1630,MDLZ,.4001,"79,278 M",33.876,28.511,2.8734,10.161,2.02,3.4178,Consumer Staples,$2.00
05/22/2026,1630,MELI,1.347,"84,381 M",33.393,45.654,12.039,31.258,37.89,<empty>,Consumer Discretionary,$234.59
05/22/2026,1630,META,1.235,"1,549,098 M",25.527,20.813,5.9589,32.93,27.5,.36705,Communication Services,$19.13
05/22/2026,1630,MGM,1.267,"9,825 M",89.93,53.225,3.8912,13.488,.73,<empty>,Consumer Discretionary,$5.81
05/22/2026,1630,MGPI,.4966,386 M,29.698,-1.6491,.67605,-34.072,-11.15,2.6101,Consumer Staples,$2.46
05/22/2026,1630,MICC,.7193,"9,827 M",81.773,28.454,13.338,17.88,.5638,<empty>,Consumer Staples,$0.24
05/22/2026,1630,MKOR,1.536,142 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,MLCO,.5595,"2,089 M",108.22,9.7768,-1.8087,-20.482,.579,<empty>,Consumer Discretionary,$1.20
05/22/2026,1630,MLM,1.1,"32,213 M",33.106,36.852,3.1295,9.4696,41.93,.55718,Materials,$17.13
05/22/2026,1630,MNDY,1.231,"4,045 M",15.919,30.177,4.374,12.834,2.29,<empty>,Information Technology,$6.00
05/22/2026,1630,MNSO,-.056,"4,099 M",37.722,33.449,3.7635,11.481,.9776,3.5527,Consumer Discretionary,$0.74
05/22/2026,1630,MNST,.5211,"84,881 M",.81,35.004,8.1196,26.654,2.07,<empty>,Consumer Staples,$2.10
05/22/2026,1630,MO,.5461,"123,405 M",112.21,13.791,-34.332,-243.26,4.79,6.3646,Consumer Staples,$5.14
05/22/2026,1630,MOH,.7282,"9,594 M",49.172,37.036,1.6989,4.4815,3.73,<empty>,Health Care,$4.84
05/22/2026,1630,MOO,.3519,947 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,MOVE:GIF,-4.435,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,MP,1.898,"11,475 M",28.341,-117.74,4.3588,-4.1672,-.4,<empty>,Materials,($1.81)
05/22/2026,1630,MPC,.5401,"74,342 M",54.899,15.898,4.2706,27.458,15.19,1.6013,Energy,$18.98
05/22/2026,1630,MPLX,.467,"57,302 M",61.408,12.374,4.1167,33.407,4.62,7.3349,Energy,$3.83
05/22/2026,1630,MPNGY,.0439,"62,361 M",29.251,-23.663,3.7538,-14.434,-1.121,<empty>,Consumer Discretionary,($0.64)
05/22/2026,1630,MRNA,1.069,"18,601 M",14.335,-6.2228,2.7224,-36.557,-8.14,<empty>,Health Care,($4.10)
05/22/2026,1630,MRVL,2.211,"171,897 M",22.169,25.707,4.6734,19.254,3.07,.30411,Information Technology,$1.62
05/22/2026,1630,MSFT,1.082,"3,109,320 M",19.821,22.047,6.6366,34.014,16.79,.96172,Information Technology,$9.81
05/22/2026,1630,MSGS,.5884,"8,520 M",125.44,-347.23,-26.192,7.7104,-.92,<empty>,Communication Services,$2.20
05/22/2026,1630,MSM,.9894,"5,946 M",11.318,25.224,3.7869,15.002,3.72,3.6871,Industrials,$3.86
05/22/2026,1630,MSTR,3.311,"56,139 M",15.263,-2.9019,1.1779,-30.756,-36.99,<empty>,Information Technology,($2.32)
05/22/2026,1630,MTCH,1.409,"8,351 M",94.526,11.751,-32.932,-330.68,2.62,2.5073,Communication Services,$4.28
05/22/2026,1630,MTDR,.8126,"7,033 M",37.595,16.262,1.4051,10.084,3.88,2.1763,Energy,$0.48
05/22/2026,1630,MTUM,1.064,"26,504 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,MU,1.894,"846,928 M",12.267,19.549,6.4692,39.823,21.19,.11912,Information Technology,$9.16
05/22/2026,1630,MUR,.5621,"5,447 M",26.913,70.465,1.1597,2.2351,.59,3.2121,Energy,$1.25
05/22/2026,1630,MUSA,.3097,"10,025 M",79.125,17.088,13.851,80.345,28.75,.46359,Consumer Discretionary,$29.30
05/22/2026,1630,MZTI,.3807,"3,154 M",3.4386,21.651,3.6307,17.231,6.39,2.8194,Consumer Staples,$9.04
05/22/2026,1630,N225:JP,<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,NBIS,2.084,"54,530 M",56.307,35.877,3.6699,14.136,2.92,<empty>,Information Technology,($12.74)
05/22/2026,1630,NBIX,.3648,"15,756 M",10.494,20.26,3.8895,22.5,6.5,<empty>,Health Care,$8.34
05/22/2026,1630,NCLH,1.903,"7,483 M",80.338,15.543,3.5309,29.533,1.24,<empty>,Consumer Discretionary,($2.10)
05/22/2026,1630,NEE,.7149,"184,680 M",54.929,23.587,3.5074,10.325,3.94,2.5008,Utilities,($7.43)
05/22/2026,1630,NEM,.4447,"114,911 M",13.33,14.07,3.3257,25.832,7.71,.94226,Materials,$8.43
05/22/2026,1630,NET,1.612,"76,409 M",42.715,-832.94,47.76,-5.8755,-.25,<empty>,Information Technology,$0.80
05/22/2026,1630,NFLX,1.666,"373,077 M",31.982,31.057,13.013,48.495,3.1,<empty>,Communication Services,$2.81
05/22/2026,1630,NIKL,.9401,72 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,NKE,1.145,"66,151 M",38.333,40.994,6.5313,16.016,1.52,2.6053,Consumer Discretionary,$0.71
05/22/2026,1630,NLR,.8153,"4,772 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,NNN,.804,"8,561 M",48.738,20.459,1.8193,8.8501,2.05,5.6626,Real Estate,$3.46
05/22/2026,1630,NOAH,.8139,656 M,.5982,8.8315,.47595,5.5733,1.136,6.6443,Financials,$1.73
05/22/2026,1630,NORW,.7268,158 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,NOW,.8391,"105,327 M",16.336,62.24,9.1937,16.07,1.68,<empty>,Information Technology,$4.46
05/22/2026,1630,NSA,1.087,"3,298 M",62.368,50.351,5.1128,7.8575,.75,6.0413,Real Estate,$3.59
05/22/2026,1630,NSC,1.277,"70,642 M",50.917,24.184,4.0786,17.615,11.87,1.8815,Industrials,$7.20
05/22/2026,1630,NSP,.5799,"1,225 M",86.519,-40.97,15.404,-26.882,-.68,8.8757,Industrials,$1.76
05/22/2026,1630,NSSC,1.365,"1,337 M",2.8508,38.221,7.9159,21.744,1.03,1.4471,Information Technology,$1.58
05/22/2026,1630,NTLA,1.952,"1,761 M",8.7528,-3.6428,2.4868,-56.336,-3.52,<empty>,Health Care,($3.24)
05/22/2026,1630,NTR,.6701,"33,664 M",24.994,15.318,1.4425,9.8128,4.91,2.8951,Materials,$4.56
05/22/2026,1630,NUE,1.839,"52,836 M",23.177,17.092,1.8308,12.285,10.08,1.2873,Materials,$2.32
05/22/2026,1630,NVDA,2.275,"5,215,508 M",5.4604,31.896,25.876,114.29,6.53,.0144,Information Technology,$4.36
05/22/2026,1630,NVO,.7942,"199,254 M",34.103,8.4237,5.0515,71.402,4.203,5.0671,Health Care,$1.08
05/22/2026,1630,NXPI,1.696,"79,900 M",47.717,18.33,4.4311,25.813,10.46,2.1163,Information Technology,$10.12
05/22/2026,1630,NYT,.9812,"12,133 M",1.7509,35.932,6.7374,19.677,2.33,.91962,Communication Services,$3.33
05/22/2026,1630,O,.7461,"57,833 M",39.589,50.136,1.4573,2.8312,1.22,5.2852,Real Estate,$4.45
05/22/2026,1630,OC,1.316,"9,456 M",52.73,-22.105,2.3907,-9.3877,-6.44,2.7352,Industrials,$10.00
05/22/2026,1630,OIH,.8808,"2,509 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,OKE,.7733,"59,242 M",54.799,16.139,2.5472,15.903,5.61,4.6465,Energy,$3.56
05/22/2026,1630,OKLO,2.462,"11,463 M",.0601,-59.395,3.2677,-8.8665,-.84,<empty>,Utilities,($0.99)
05/22/2026,1630,OKTA,.7321,"16,174 M",.9664,64.414,2.1408,3.5064,1.31,<empty>,Information Technology,$4.91
05/22/2026,1630,OLLI,.4941,"4,965 M",22.397,28.357,3.5692,13.428,3.89,<empty>,Consumer Discretionary,$3.17
05/22/2026,1630,OMF,1.18,"6,179 M",86.897,7.9775,1.8315,23.915,6.71,7.8145,Financials,$27.17
05/22/2026,1630,ON,1.83,"45,179 M",30.418,44.003,3.3377,7.4939,1.36,<empty>,Information Technology,$2.92
05/22/2026,1630,ONEW,1.528,179 M,35.884,-1.2661,.58287,-37.742,-7.66,<empty>,Consumer Discretionary,$4.09
05/22/2026,1630,ONON,2.077,"13,270 M",19.756,36.334,5.0914,15.502,.9375,<empty>,Consumer Discretionary,$1.19
05/22/2026,1630,ONTO,1.597,"13,045 M",.5315,95.387,4.7843,5.2526,2.15,<empty>,Information Technology,$4.85
05/22/2026,1630,ORCL,1.53,"552,431 M",74.02,26.09,12.463,57.572,5.57,1.3755,Information Technology,($8.70)
05/22/2026,1630,ORLY,.5498,"76,026 M",108.11,30.047,-72.001,-214.8,3.07,<empty>,Consumer Discretionary,$2.26
05/22/2026,1630,OSCR,2.136,"6,826 M",22.437,-75.806,2.0599,-2.6229,-.54,<empty>,Financials,$10.21
05/22/2026,1630,OSK,1.279,"8,013 M",10.7,16.33,2.0602,13.284,8.98,1.4265,Industrials,$12.88
05/22/2026,1630,OTLY,1.114,317 M,35.787,-2.0434,89.619,-241.58,-5,<empty>,Consumer Staples,($0.98)
05/22/2026,1630,OUT,1.484,"5,916 M",82.096,25.092,7.0504,26.812,1.07,4.5283,Real Estate,$1.36
05/22/2026,1630,OVX:CGI,-2.612,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,OXLC,.6445,940 M,27.419,438.23,.8821,.2162,.44,31.896,,($6.38)
05/22/2026,1630,OXM,.98,622 M,46.271,-19.771,1.0736,-4.904,-1.86,7.4898,Consumer Discretionary,$0.76
05/22/2026,1630,OXY,.2053,"58,494 M",28.136,87.869,2.1024,4.0527,3.97,1.5077,Energy,$3.15
05/22/2026,1630,PAG,.8719,"10,831 M",30.928,10.815,1.7358,16.483,13.83,2.7421,Consumer Discretionary,$9.05
05/22/2026,1630,PALL,-.1467,744 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PAM,.9069,"4,336 M",32.474,11.683,1.3545,12.103,8.25,<empty>,Utilities,($0.46)
05/22/2026,1630,PATH,.4959,"5,688 M",3.2784,24.212,3.2466,14.374,.52,<empty>,Information Technology,$0.65
05/22/2026,1630,PBD,1.348,227 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PBH,.3719,"2,274 M",35.216,15.159,1.4859,10.225,3.91,<empty>,Health Care,$5.09
05/22/2026,1630,PBJ,.4974,92 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PBR,.4305,"128,243 M",37.313,5.8308,1.4091,25.601,3.087,6.1458,Energy,$1.29
05/22/2026,1630,PCAR,.9828,"57,549 M",42.942,24.574,3.0766,13.108,4.7,1.1429,Industrials,$5.89
05/22/2026,1630,PD,.8107,552 M,59.698,5.6685,3.5369,82.496,1.87,<empty>,Information Technology,$1.13
05/22/2026,1630,PDD,1,"134,539 M",.6877,12.014,2.7303,26.928,9.433,<empty>,Consumer Discretionary,$10.82
05/22/2026,1630,PEB,1.489,"1,676 M",42.202,-15.885,.58557,-1.8442,-.79,.31671,Real Estate,$2.05
05/22/2026,1630,PECO,.4557,"5,076 M",49.106,40.849,2.0685,4.8962,.92,3.3955,Real Estate,$1.65
05/22/2026,1630,PENN,1.417,"2,259 M",81.999,-2.1924,1.0446,-40.059,-6.58,<empty>,Consumer Discretionary,($0.47)
05/22/2026,1630,PEP,.379,"205,794 M",57.332,23.553,9.599,43.879,6.37,3.7923,Consumer Staples,$6.46
05/22/2026,1630,PFE,.3124,"147,616 M",39.217,20.633,1.7103,8.3097,1.31,6.361,Health Care,$1.67
05/22/2026,1630,PFF,.5303,"13,725 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PFG,.8787,"22,433 M",23.718,12.897,1.6508,13.386,6.97,3.4735,Financials,$16.45
05/22/2026,1630,PFIG,.2225,113 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PFIX,-.0363,221 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PG,.3945,"336,343 M",25.995,21.124,6.258,31.112,6.84,2.9266,Consumer Staples,$6.43
05/22/2026,1630,PGNY,1.013,"1,949 M",4.9828,22.218,3.0012,14.935,.77,<empty>,Health Care,$2.18
05/22/2026,1630,PGRO,1.165,116 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PINK,.7257,255 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PINS,.9069,"10,805 M",29.713,37.014,3.6909,8.8697,.48,<empty>,Communication Services,$1.82
05/22/2026,1630,PJP,.4698,339 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PK,1.361,"2,318 M",39.135,-9.6636,.68626,-6.4306,-1.09,9.4967,Real Estate,$1.87
05/22/2026,1630,PKB,1.277,424 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PLAY,1.748,408 M,95.113,-13.832,7.4034,-41.097,-1.4,<empty>,Consumer Discretionary,($2.90)
05/22/2026,1630,PLD,1.361,"136,028 M",36.743,33.286,2.306,6.8444,3.98,3.1018,Real Estate,$5.53
05/22/2026,1630,PLNT,1.034,"4,119 M",116.65,26.817,-12.204,-65.46,2.77,<empty>,Consumer Discretionary,$3.23
05/22/2026,1630,PLTR,1.45,"328,144 M",2.4175,164.44,41.499,32.587,.89,<empty>,Information Technology,$1.13
05/22/2026,1630,PM,.4349,"294,552 M",98.068,23.288,-27.771,-142.89,7.1,3.4837,Consumer Staples,$6.85
05/22/2026,1630,PNC,.9084,"88,035 M",<empty>,12.091,1.4487,12.104,17.21,3.2198,Financials,$16.37
05/22/2026,1630,PNDRY,1.648,"6,457 M",68.748,6.8043,8.4377,129.43,1.275,4.849,Consumer Discretionary,$11.65
05/22/2026,1630,POET,.5556,"2,512 M",.5396,-9.3088,4.547,-61.584,-.84,<empty>,Information Technology,($0.36)
05/22/2026,1630,POOL,1.114,"6,729 M",53.932,18.526,6.5066,34.241,10.88,2.4712,Consumer Discretionary,$8.48
05/22/2026,1630,PPLT,-.0574,238 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PR,.5389,"17,114 M",24.084,24.783,1.5755,6.8565,.89,2.8612,Energy,$0.46
05/22/2026,1630,PRAA,1.074,558 M,77.928,-2.4245,.66594,-22.755,-7.15,<empty>,Financials,($0.34)
05/22/2026,1630,PRGO,.5091,"1,552 M",59.916,-.73776,.52669,-52.232,-13.11,12.172,Health Care,$0.81
05/22/2026,1630,PRMB,.5159,"8,524 M",64.007,99.847,2.311,2.321,.15,2.2305,Consumer Staples,$0.72
05/22/2026,1630,PRVA,.9355,"2,872 M",.8475,121.32,3.4332,3.6148,.17,<empty>,Health Care,$1.12
05/22/2026,1630,PSA,.9772,"53,585 M",46.802,27.983,9.7555,20.175,9.68,4.43,Real Estate,$18.46
05/22/2026,1630,PSCE,.7752,126 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PSCI,1.151,173 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PSCU,.7481,17 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PSP,1.271,257 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,PSX,.6912,"71,242 M",32.877,17.954,2.5604,14.547,10.12,2.6732,Energy,$0.29
05/22/2026,1630,PTLO,1.593,292 M,48.065,24.786,.79368,3.333,.21,<empty>,Consumer Discretionary,($0.14)
05/22/2026,1630,PVH,1.21,"4,097 M",43.325,119.92,.59607,.5094,.52,.24054,Consumer Discretionary,$11.19
05/22/2026,1630,PYPL,1.428,"39,016 M",31.312,8.4739,2.0148,25.12,5.33,.92859,Financials,$5.85
05/22/2026,1630,PZZA,1.13,"1,099 M",176.78,37.986,-2.3264,-6.9633,.83,5.7935,Consumer Discretionary,$0.80
05/22/2026,1630,QAT,.3818,82 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,QBTS,2.55,"10,891 M",3.8533,-13.39,4.7495,-55.27,-1.14,<empty>,Information Technology,($0.30)
05/22/2026,1630,QCOM,1.463,"251,021 M",34.718,13.887,4.9347,36.083,9.3,2.8007,Information Technology,$11.61
05/22/2026,1630,QMOM,1.05,450 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,QQQ,1.223,"478,133 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,QS,2.579,"5,044 M",5.1454,-8.9578,3.5366,-37.996,-.71,<empty>,Consumer Discretionary,($0.48)
05/22/2026,1630,QSR,.5231,"26,156 M",73.41,23.789,6.8574,28.136,2.83,3.3965,Consumer Discretionary,$4.45
05/22/2026,1630,QTUM,1.315,"5,179 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,QUBT,2.536,"2,776 M",.2294,-31.982,.9671,-4.368,-.26,<empty>,Information Technology,($0.23)
05/22/2026,1630,R,.9951,"9,441 M",57.875,16.921,2.7713,16.925,12,1.7293,Industrials,$23.44
05/22/2026,1630,RBLX,1.501,"34,482 M",74.261,-36.103,93.716,-311.93,-1.57,<empty>,Communication Services,$2.18
05/22/2026,1630,RCL,1.767,"68,685 M",63.686,16.746,7.523,49.576,16.39,1.5444,Consumer Discretionary,$5.05
05/22/2026,1630,RDNT,1.416,"4,278 M",56.015,-295.71,4.0627,1.7717,-.17,<empty>,Health Care,$1.34
05/22/2026,1630,REAL,2.557,"1,108 M",420.43,-14.459,-3.0437,18.769,-.63,<empty>,Consumer Discretionary,$0.12
05/22/2026,1630,REG,.8505,"14,435 M",40.098,25.917,2.0718,8.0034,2.91,3.8594,Real Estate,$4.42
05/22/2026,1630,REGN,.2896,"66,980 M",5.8195,18.817,2.5059,14.548,40.96,.46335,Health Care,$36.48
05/22/2026,1630,REXR,1.241,"8,166 M",26.861,34.708,.90731,2.6984,.94,5.2704,Real Estate,$0.88
05/22/2026,1630,REZ,.8852,865 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,RGTI,3.18,"8,782 M",.7637,-16.416,7.9946,-57.092,-.89,<empty>,Information Technology,($0.25)
05/22/2026,1630,RH,1.933,"2,578 M",94.612,31.51,61.746,-242.33,6.31,<empty>,Consumer Discretionary,$13.29
05/22/2026,1630,RHP,1.197,"7,066 M",77.2,24.256,7.853,23.424,3.8,5.0938,Real Estate,$10.57
05/22/2026,1630,RIOT,3.745,"9,261 M",18.754,-.00642,1.9561,-32.486,-2.49,<empty>,Information Technology,($3.27)
05/22/2026,1630,RIVN,1.74,"19,096 M",52.981,-5.195,4.3068,-65.691,-2.92,<empty>,Consumer Discretionary,($2.50)
05/22/2026,1630,ROBO,1.394,"1,951 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,ROK,1.519,"50,328 M",37.353,37.27,11.338,27.183,9.63,1.4991,Industrials,$11.92
05/22/2026,1630,ROKU,1.972,"18,543 M",13.01,70.939,5.228,7.7545,1.35,<empty>,Communication Services,$3.65
05/22/2026,1630,ROST,.858,"75,644 M",34.955,28.54,9.8277,36.678,7.16,.85873,Consumer Discretionary,$6.85
05/22/2026,1630,RRC,.5387,"9,672 M",16.478,11.954,2.3129,21.134,3.78,.81895,Energy,$3.42
05/22/2026,1630,RRR,1.356,"3,238 M",92.634,17.063,21.628,114.21,3.1,1.9115,Consumer Discretionary,$4.17
05/22/2026,1630,RSI,1.632,"2,786 M",.9552,62.251,14.104,34.647,.34,<empty>,Consumer Discretionary,$1.21
05/22/2026,1630,RSP,.927,"87,782 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,RSPG,.5373,619 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,RSPU,.6192,552 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,RTO,1.014,"15,772 M",39.203,52.731,2.7618,5.3768,.927,2.0539,Industrials,$0.28
05/22/2026,1630,RUT,1.2,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,RVLV,1.66,"1,376 M",4.0173,25.224,3.0683,12.937,.9,<empty>,Consumer Discretionary,$0.69
05/22/2026,1630,RVX,-4.2,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,S,.7217,"6,389 M",.6271,-10.239,3.2858,-29.02,-1.37,<empty>,Information Technology,$0.16
05/22/2026,1630,SBAC,.9964,"21,803 M",115.6,18.097,-3.8417,-21.338,9.5,2.6611,Real Estate,$0.08
05/22/2026,1630,SBUX,1.011,"117,514 M",132.34,66.252,-11.686,-18.61,1.31,2.8453,Consumer Discretionary,$2.40
05/22/2026,1630,SCJ,.509,241 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SE,1.679,"53,452 M",11.695,32.603,3.9403,14.856,2.54,<empty>,Consumer Discretionary,$7.77
05/22/2026,1630,SFD,.4126,"10,364 M",17.921,10.429,1.53,14.953,2.57,3.9809,Consumer Staples,$2.03
05/22/2026,1630,SFM,.6487,"8,155 M",53.587,14.908,5.1029,37.276,5.21,<empty>,Consumer Staples,$3.74
05/22/2026,1630,SG,2.025,"1,162 M",37.143,33.188,1.1422,3.6418,.12,<empty>,Consumer Discretionary,($1.07)
05/22/2026,1630,SHAK,1.59,"2,531 M",58.031,91.639,6.9581,8.5351,.98,<empty>,Consumer Discretionary,$0.40
05/22/2026,1630,SHEL,.0797,"238,561 M",26.208,14.81,1.5405,10.697,6.42,3.1179,Energy,$3.57
05/22/2026,1630,SHO,.9897,"1,978 M",33.28,82.584,1.0311,1.9021,.11,3.9956,Real Estate,$1.02
05/22/2026,1630,SHOC,1.816,239 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SHOO,1.146,"3,064 M",32.162,31.769,2.714,8.5796,1.06,2.4764,Consumer Discretionary,$1.23
05/22/2026,1630,SHOP,2.609,"133,658 M",1.2854,116.85,12.343,11.311,1.02,<empty>,Information Technology,$1.63
05/22/2026,1630,SHY,.0485,"25,277 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SHYG,.2876,"7,571 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SIL,.8194,"4,965 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SILJ,.8825,"3,767 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
