Date,Time,Symbol,Beta,Market Cap,Long-term Debt to Capital - Current (LTM),Price / Earnings Ratio - Current,Price / Book Value Ratio - Current,Return on Equity (ROE) - Current (LTM),EPS,Div. Yield - Current,Sector,Free Cash Flow Per Share - Current (LTM)
05/29/2026,1630,EDV,.7305,"3,877 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EEM,.7306,"30,376 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EFNL,.7805,57 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EFX,1.315,"19,741 M",40.593,31.686,4.7311,14.37,5.68,1.144,Industrials,$9.32
05/29/2026,1630,EGP,1.058,"10,854 M",26.926,33.641,2.7775,<empty>,5.5,3.2687,Real Estate,$9.22
05/29/2026,1630,EIS,1.028,"1,026 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EL,1.295,"32,182 M",63.169,-104.34,6.5029,-5.9486,-.7,1.9507,Consumer Staples,$3.55
05/29/2026,1630,ELS,2.022,"11,980 M",64.38,31.299,6.8717,21.85,2,3.3443,Real Estate,$2.97
05/29/2026,1630,ELV,.6271,"85,386 M",<empty>,12.448,1.4495,12.086,23.6,2.3399,Health Care,$29.01
05/29/2026,1630,EMB,.3427,"14,204 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EMR,1.227,"80,554 M",23.589,30.324,3.6145,12.328,4.33,1.6524,Industrials,$5.55
05/29/2026,1630,ENB,.5704,"119,536 M",<empty>,25.561,2.8322,<empty>,2.118,5.0391,Energy,$0.41
05/29/2026,1630,ENPH,1.376,"9,010 M",35.202,37.064,4.5201,14.113,1.01,<empty>,Information Technology,$1.11
05/29/2026,1630,ENR,.7476,"1,248 M",94.522,5.8786,6.4915,127.06,2.73,7.3082,Consumer Staples,$2.31
05/29/2026,1630,ENVX,2.219,"1,741 M",<empty>,-6.2301,4.4627,-71.313,-.81,<empty>,Industrials,($0.60)
05/29/2026,1630,ENZL,.8987,75 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EOG,.292,"71,042 M",20.156,14.25,2.5017,18.195,10.17,2.791,Energy,$7.36
05/29/2026,1630,EPD,.472,"79,596 M",48.752,14.023,2.7727,19.815,2.7,5.7875,Energy,$1.02
05/29/2026,1630,EPHE,.5805,128 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EPOL,1.065,640 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EPR,1.049,"4,365 M",57.42,15.421,1.6503,11.69,3.24,7.1157,Real Estate,$5.71
05/29/2026,1630,EPU,.7919,532 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EQR,.7696,"24,525 M",40.147,23.607,2.0802,8.6705,2.51,4.6999,Real Estate,$4.27
05/29/2026,1630,EQRR,.9186,62 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EQT,.5695,"34,358 M",15.77,12.068,1.5847,13.402,5.27,1.0135,Energy,$6.55
05/29/2026,1630,ESI,1.245,"10,336 M",<empty>,55.607,3.0408,<empty>,.62,.93732,Materials,$0.50
05/29/2026,1630,ESPO,.9907,241 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ESS,.7341,"17,520 M",50.527,27.221,2.8632,10.558,8.89,4.2562,Real Estate,$16.77
05/29/2026,1630,ET,.5411,"65,967 M",58.538,16.123,2.1371,12.352,1.2,6.9171,Energy,$0.98
05/29/2026,1630,ETH,2.343,"1,832 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ETH-USD,3.903,"-2,479 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ETHA,2.202,"5,998 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ETHE,3.203,"1,639 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ETSY,1.791,"6,445 M",125.15,20.154,-4.1715,<empty>,2.48,<empty>,Consumer Discretionary,$6.75
05/29/2026,1630,EWA,.9824,"1,457 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWC,.8606,"5,369 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWD,1.095,320 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWG,.9616,"1,472 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWH,.3753,"1,073 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWI,.8818,659 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWJ,.6914,"21,488 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWJV,.4792,715 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWK,.6924,101 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWM,.468,364 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWN,1.146,543 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWO,.8104,136 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWP,.6739,"1,694 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWQ,.8417,377 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWS,.5396,781 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWUS,1.037,43 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWW,.7791,"1,984 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWY,1.443,"24,339 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWZ,.6725,"10,222 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EWZS,.7871,250 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,EXAS,1.418,"20,026 M",<empty>,-92.153,8.0706,-8.6585,-1.1,<empty>,Health Care,<empty>
05/29/2026,1630,EXP,1.381,"6,845 M",54.335,14.396,4.0113,28.914,13.16,.52784,Materials,$6.17
05/29/2026,1630,EXPD,1.057,"20,664 M",15.822,23.144,8.2779,36.641,6.19,1.0752,Industrials,$6.83
05/29/2026,1630,EXPE,1.229,"27,100 M",71.952,20.196,48.102,71.494,11.32,.72762,Consumer Discretionary,$33.16
05/29/2026,1630,EXR,1.198,"30,487 M",41.77,29.446,2.0772,6.8299,4.45,4.9417,Real Estate,$8.69
05/29/2026,1630,EYE,.9499,"1,342 M",36.738,41.323,2.1135,<empty>,.57,<empty>,Consumer Discretionary,$1.33
05/29/2026,1630,EZA,.7848,715 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,F,1.8,"69,493 M",54.901,-7.5219,1.2278,-14.813,-1.55,5.1993,Consumer Discretionary,$2.40
05/29/2026,1630,FAF,1.263,"6,749 M",20.999,9.2668,1.1213,12.796,6.5,3.6324,Financials,$8.00
05/29/2026,1630,FANG,.4253,"53,866 M",23.257,203.73,1.5255,.474,.98,2.0982,Energy,($1.65)
05/29/2026,1630,FAST,.743,"50,743 M",7.089,41.062,13.352,33.842,1.13,1.9397,Industrials,$1.01
05/29/2026,1630,FCFS,.4969,"9,640 M",51.051,23.565,3.5861,<empty>,7.98,.87234,Financials,$12.47
05/29/2026,1630,FCG,.4995,717 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FDX,1.348,"98,246 M",51.48,20.594,3.1034,15.869,18.73,1.4987,Industrials,$18.48
05/29/2026,1630,FICO,1.255,"29,002 M",235.16,33.883,-11.833,-47.099,31.54,<empty>,Information Technology,$36.29
05/29/2026,1630,FISV,.7571,"30,161 M",50.174,9.443,1.1351,12.191,5.9,<empty>,Financials,$7.64
05/29/2026,1630,FIVE,.9431,"12,572 M",40.967,29.62,4.8256,17.925,6.47,<empty>,Consumer Discretionary,$7.47
05/29/2026,1630,FLG,1,"5,860 M",<empty>,-61.508,.72062,-.6881,-.21,.30372,Financials,$0.44
05/29/2026,1630,FLNG,.1766,"1,610 M",67.91,21.375,2.3018,<empty>,1.39,10.098,Energy,$2.04
05/29/2026,1630,FLO,.3875,"1,620 M",47.02,25.539,1.4315,5.3627,.35,11.25,Consumer Staples,$1.40
05/29/2026,1630,FLUT,1.241,"16,810 M",54.946,-47.984,1.9616,-4.9622,-2.1,<empty>,Consumer Discretionary,$2.67
05/29/2026,1630,FND,1.626,"5,556 M",36.967,28.594,2.3148,8.5274,1.84,<empty>,Consumer Discretionary,$0.98
05/29/2026,1630,FNF,.9528,"12,745 M",35.336,16.509,1.7199,<empty>,2.81,4.3985,Financials,$20.19
05/29/2026,1630,FORM,1.199,"9,712 M",2.0555,112.58,7.2101,6.7511,.87,<empty>,Information Technology,$0.47
05/29/2026,1630,FOUR,1.405,"3,535 M",<empty>,48.796,5.3535,9.9427,.87,<empty>,Financials,$5.00
05/29/2026,1630,FOXA,.5293,"26,858 M",40.189,15.274,2.2403,15.2,3.8,.9589,Communication Services,$4.87
05/29/2026,1630,FR,1.082,"8,202 M",47.537,22.393,2.7809,<empty>,2.59,3.172,Real Estate,$3.48
05/29/2026,1630,FROG,1.145,"9,627 M",<empty>,-89.831,6.1536,-7.144,-.53,<empty>,Information Technology,$1.28
05/29/2026,1630,FRPT,1.679,"2,536 M",27.866,16.14,2.2957,17.334,3.81,<empty>,Consumer Staples,$0.96
05/29/2026,1630,FRT,.9724,"10,335 M",55.087,18.413,2.9115,14.783,5.77,4.2275,Real Estate,$6.02
05/29/2026,1630,FSLY,.4702,"2,780 M",26.885,-42.151,4.6503,-10.656,-.69,<empty>,Information Technology,$0.28
05/29/2026,1630,FTNT,1.083,"101,083 M",36.431,31.684,60.607,132.39,2.58,<empty>,Information Technology,$3.24
05/29/2026,1630,FTV,1.058,"17,779 M",27.728,32.951,2.8173,6.8137,1.67,.35663,Industrials,$2.98
05/29/2026,1630,FTWO,.7935,78 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FUTU,.2773,"14,590 M",.6182,15.119,3.6492,27.836,9.056,1.5835,Financials,$37.57
05/29/2026,1630,FUTY,.6222,"2,347 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FWONK,.6667,"22,752 M",37.003,35.433,2.7545,8.1738,2.131,<empty>,Communication Services,$2.95
05/29/2026,1630,FWRG,1.029,717 M,56.745,36.801,1.0123,<empty>,.28,<empty>,Consumer Discretionary,($0.17)
05/29/2026,1630,FXA,.3826,107 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FXB,.2774,78 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FXC,.2162,74 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FXE,.1748,409 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FXF,.1978,492 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FXI,.285,"5,494 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FXY,.2021,438 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,FYBR,.9018,"9,636 M",<empty>,-24.43,1.9898,<empty>,-1.53,<empty>,Communication Services,<empty>
05/29/2026,1630,GAP,1.928,"7,727 M",53.899,9.8126,2.4781,27.58,2.13,2.0057,Consumer Discretionary,$3.03
05/29/2026,1630,GD,.3352,"93,791 M",21.637,21.969,3.6145,17.974,15.89,1.7445,Industrials,$22.98
05/29/2026,1630,GDAXI:DE,<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GDX,.6384,"27,259 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GDXJ,.8316,"8,736 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GE,1.385,"337,791 M",47.796,35.23,16.396,45.428,8.12,.54622,Industrials,$7.07
05/29/2026,1630,GEL,.6828,"1,841 M",<empty>,-96.127,-6.3628,<empty>,-.19,3.8699,Energy,$0.95
05/29/2026,1630,GII,.62,965 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GIL,1.061,"11,292 M",52.994,34.757,2.958,10.563,1.69,1.7029,Consumer Discretionary,$2.16
05/29/2026,1630,GIS,-.0408,"18,044 M",47.126,10.96,2.5488,23.591,4.09,5.446,Consumer Staples,$3.05
05/29/2026,1630,GK,1.398,32 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Industrials,<empty>
05/29/2026,1630,GLASF,.6527,942 M,<empty>,-12.81,7.8508,<empty>,-.6507,<empty>,Consumer Staples,<empty>
05/29/2026,1630,GLBE,1.555,"5,147 M",1.993,46.773,5.6956,12.974,.67,<empty>,Consumer Discretionary,$1.65
05/29/2026,1630,GLD,.1567,"150,789 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GLIN,.7073,99 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GM,1.312,"75,055 M",47.801,29.172,1.0725,4.0146,2.74,.84564,Consumer Discretionary,$15.77
05/29/2026,1630,GME,1.71,"9,503 M",43.588,31.013,1.9663,8.0661,.77,<empty>,Consumer Discretionary,$1.33
05/29/2026,1630,GO,.702,842 M,<empty>,-1.8559,.88493,<empty>,-3.89,<empty>,Consumer Staples,$0.04
05/29/2026,1630,GOLF,.8221,"5,198 M",59.228,33.03,6.6331,<empty>,2.85,1.027,Consumer Discretionary,$1.48
05/29/2026,1630,GOOG,1.081,"4,560,617 M",16.101,21.939,7.2775,38.885,13.11,.29211,Communication Services,$5.33
05/29/2026,1630,GOOGL,1.082,"4,607,988 M",16.101,21.939,7.2775,38.885,13.11,.29211,Communication Services,$5.33
05/29/2026,1630,GOOS,1.627,987 M,<empty>,63.696,2.3392,4.6943,.1651,<empty>,Consumer Discretionary,$1.11
05/29/2026,1630,GPI,.8084,"3,764 M",36.186,12.75,1.3707,<empty>,26.42,.01512,Consumer Discretionary,$30.78
05/29/2026,1630,GPN,.7726,"20,655 M",43.501,26.557,.77334,2.9346,-2.05,1.4859,Financials,$4.27
05/29/2026,1630,GRID,1.249,"11,198 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GRMN,.9185,"45,113 M",1.7667,25.687,4.789,19.899,8.96,1.8248,Consumer Discretionary,$7.54
05/29/2026,1630,GRNY,1.293,"4,480 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GS,1.278,"302,548 M",34.075,15.49,2.3746,14.548,54.75,1.8322,Financials,($135.91)
05/29/2026,1630,GSG,.0444,991 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GTBIF,1.229,"1,767 M",21.135,12.244,.7617,<empty>,.51,<empty>,Health Care,$0.97
05/29/2026,1630,GTLB,.9831,"5,243 M",.0438,-104.27,6.005,-6.3054,-.34,<empty>,Information Technology,$1.33
05/29/2026,1630,GTM,.8479,981 M,51.184,14.91,1.2015,8.1225,.4,<empty>,Communication Services,$1.19
05/29/2026,1630,GVAL,.6382,441 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GVIP,1.09,574 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,GVZ:CGI,-1.53,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,H,1.303,"17,077 M",48.469,-402.31,4.1935,-.8751,-.34,.41728,Consumer Discretionary,$1.19
05/29/2026,1630,HACK,.856,"2,464 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,HAL,.7288,"32,455 M",40.982,21.522,3.0201,14.627,1.81,1.744,Energy,$1.98
05/29/2026,1630,HBB,1,275 M,30.925,9.0848,1.3874,<empty>,2.08,2.533,Consumer Discretionary,$0.59
05/29/2026,1630,HBDC,.0774,84 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,HCA,1.127,"83,975 M",88.149,16.279,-16.708,-457.49,29.03,.62125,Health Care,$34.38
05/29/2026,1630,HD,.9738,"316,226 M",69.024,23.003,23.274,128.38,14.08,2.1397,Consumer Discretionary,$14.41
05/29/2026,1630,HELE,1.272,631 M,49.345,-.45135,.51,-72.451,-39.08,<empty>,Consumer Discretionary,$5.73
05/29/2026,1630,HII,.2299,"12,143 M",36.284,24.685,2.9065,12.198,15.39,1.4372,Industrials,$20.15
05/29/2026,1630,HIMS,2.124,"6,053 M",71.376,-355.36,10.735,-2.6591,-.09,<empty>,Health Care,$0.27
05/29/2026,1630,HLN,.1963,"40,118 M",31.039,20.259,2.0324,<empty>,.4982,1.8943,Health Care,$0.33
05/29/2026,1630,HLT,1.05,"74,591 M",181.24,46.367,-11.758,-30.257,6.55,.19732,Consumer Discretionary,$9.08
05/29/2026,1630,HOOD,2.209,"84,918 M",.867,33.656,6.7018,21.461,2.06,<empty>,Financials,$3.33
05/29/2026,1630,HPP,1.851,650 M,<empty>,-.59832,.12847,-18.035,-9.93,3.6232,Real Estate,$1.67
05/29/2026,1630,HQY,.1944,"7,356 M",32.148,30.766,3.3626,<empty>,2.67,<empty>,Health Care,$5.15
05/29/2026,1630,HSI:HK,<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,HSY,.0857,"39,358 M",47.604,39.787,9.158,23.234,5.37,2.6024,Consumer Staples,$9.12
05/29/2026,1630,HTZ,2.038,"1,705 M",<empty>,-2.1394,-1.8478,121.56,-2.05,<empty>,Industrials,($3.72)
05/29/2026,1630,HUBS,1.26,"11,294 M",9.3649,129.78,6.3512,5.0112,1.9,<empty>,Information Technology,$11.56
05/29/2026,1630,HUM,.6891,"36,669 M",37.42,18.528,1.1204,6.2799,9.37,2.0416,Health Care,$10.57
05/29/2026,1630,HYG,.4018,"15,934 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,HYLS,.3977,"1,646 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IAK,.5454,359 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IBB,.7397,"8,024 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IBIT,.7023,"58,360 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IDX,.3319,30 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IDXX,1.58,"44,453 M",14.976,41.333,28.613,72.915,13.59,<empty>,Health Care,$13.35
05/29/2026,1630,IEF,.2626,"48,196 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IFF,1.001,"19,416 M",25.683,22.485,1.3112,6.0513,3.23,2.2054,Materials,$1.55
05/29/2026,1630,IGLB,.6322,"2,637 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IGSB,.1228,"22,051 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IIGD,.1422,31 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IJT,1.064,"7,514 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ILMN,1.54,"24,656 M",37.644,21.328,6.6838,33.822,5.5,<empty>,Health Care,$6.35
05/29/2026,1630,INDA,.4546,"6,781 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,INDY,.4519,562 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,INFL,.6983,"1,589 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,INMD,1.996,847 M,.7249,10.07,1.3116,<empty>,1.35,<empty>,Health Care,$1.35
05/29/2026,1630,INTC,1.942,"576,382 M",25.307,-64.07,1.9448,-2.9109,-.6,0,Information Technology,($0.66)
05/29/2026,1630,INVH,.8407,"17,376 M",49.197,26.165,1.6236,6.1925,.95,4.7485,Real Estate,$1.96
05/29/2026,1630,IONQ,3.015,"26,902 M",.4238,31.291,2.1621,11.286,.39,<empty>,Information Technology,($1.35)
05/29/2026,1630,IPO,1.366,164 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IRM,1.21,"38,158 M",101.73,111.02,-25.008,-43.894,.92,3.2289,Real Estate,($2.64)
05/29/2026,1630,IRT,.9889,"3,826 M",<empty>,74.737,1.0324,<empty>,.2,4.5668,Real Estate,$0.59
05/29/2026,1630,ITA,.7408,"14,279 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ITB,1.289,"2,564 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,ITW,1.026,"71,142 M",53.345,24.162,23.192,96.848,10.77,2.4319,Industrials,$9.44
05/29/2026,1630,IVOL,.0228,319 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IWC,1.107,"1,443 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IWF,.1602,"132,229 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IWM,1.117,"79,360 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IWN,1.03,"13,934 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,IWO,1.197,"14,679 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,J,.7098,"14,153 M",56.584,36.691,4.5186,9.3811,3.22,1.0485,Industrials,$4.07
05/29/2026,1630,JACK,1.505,237 M,<empty>,-2.0759,-.23664,<empty>,1.87,0,Consumer Discretionary,$0.57
05/29/2026,1630,JBHT,1.295,"26,067 M",29.681,32.823,5.5593,16.676,6.44,.8353,Industrials,$10.78
05/29/2026,1630,JBLU,1.816,"2,035 M",<empty>,-2.2712,.90847,<empty>,-1.93,<empty>,Industrials,($3.18)
05/29/2026,1630,JBSAY,.1408,"32,030 M",<empty>,16.662,4.1911,<empty>,.8606,6.1101,Consumer Staples,<empty>
05/29/2026,1630,JETS,1.201,909 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,JNJ,.2566,"542,418 M",27.558,27.845,7.1276,26.416,8.63,2.1626,Health Care,$7.23
05/29/2026,1630,JNK,.4165,"7,710 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,JOBY,2.531,"11,705 M",27.181,-7.5094,4.1375,-67.968,-1.14,<empty>,Industrials,($0.76)
05/29/2026,1630,JOE,1.318,"3,653 M",41.359,32.491,4.7145,<empty>,1.93,.95541,Real Estate,$3.45
05/29/2026,1630,JOET,1.035,237 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,JPM,.9895,"802,005 M",<empty>,14.091,2.2913,16.465,20.89,2.0057,Financials,($39.16)
05/29/2026,1630,JPXN,.5531,135 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,JYNT,1.129,127 M,10.048,102.42,7.841,6.995,.22,<empty>,Health Care,$0.18
05/29/2026,1630,K,.2238,"29,031 M",45.493,21.302,6.452,32.112,3.66,2.9382,Consumer Staples,<empty>
05/29/2026,1630,KBA,.3736,166 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,KBWP,.4181,242 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,KCE,1.23,452 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,KDP,1,"40,858 M",37.97,19.527,1.418,6.3121,1.35,3.4941,Consumer Staples,$1.16
05/29/2026,1630,KEMX,.898,135 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,KHC,1,"28,471 M",30.425,-4.5311,.62351,-12.576,-4.86,7.2595,Consumer Staples,$3.33
05/29/2026,1630,KLAC,1.473,"251,028 M",50.888,41.682,33.009,94.976,35.31,.51616,Information Technology,$30.49
05/29/2026,1630,KMX,1.257,"6,328 M",72.691,25.707,1.0395,4.0767,1.68,<empty>,Consumer Discretionary,$8.44
05/29/2026,1630,KNX,1.169,"12,289 M",21.103,274.94,1.3263,.4781,.21,1.2852,Industrials,$3.05
05/29/2026,1630,KO,.3568,"339,939 M",49.492,24.126,9.8155,43.372,3.18,2.6851,Consumer Staples,$2.92
05/29/2026,1630,KR,.4336,"38,319 M",72.564,40.812,6.5215,14.405,1.54,2.1798,Consumer Staples,$5.30
05/29/2026,1630,KRE,.84,"3,919 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,KSA,.3003,688 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,KSS,1.521,"1,612 M",60.14,6.1761,.40803,6.9973,2.38,3.4106,Consumer Discretionary,$9.37
05/29/2026,1630,KVUE,.2292,"33,178 M",36.945,20.858,3.1709,15.701,.84,4.7232,Consumer Staples,$0.95
05/29/2026,1630,KW,.9075,"1,534 M",<empty>,95.2,2.071,<empty>,.12,4.4362,Real Estate,<empty>
05/29/2026,1630,KWEB,.2814,"6,228 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/29/2026,1630,LAMR,1.207,"15,471 M",76.042,23.366,13.253,55.202,5.42,4.9345,Real Estate,$7.25
05/29/2026,1630,LCID,.8586,"2,556 M",45.826,-.74152,-8.9544,-97.588,-13.14,<empty>,Consumer Discretionary,($14.63)
05/29/2026,1630,LEVI,1.322,"8,923 M",45.32,16.313,3.8621,25.413,1.56,2.482,Consumer Discretionary,$1.20
05/29/2026,1630,LFMD,1.765,207 M,<empty>,-7.8269,11.411,-238.45,.07,<empty>,Health Care,<empty>
05/29/2026,1630,LFST,1.317,"2,944 M",<empty>,109.03,1.6721,1.5809,.06,<empty>,Health Care,$0.37
