Date,Time,Symbol,Last,%Change,StandardDeviation,52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays
5/28/2026,1630,CAH,199.85,0.01%,7.18,233.6,137.75,194.22,203.39,192.61,-3,0.47,-0.93,"1,916,326",200030.09,2026331.69,1993282.1,-38.24,-3.26,7.24,-0.41,234.61,180.1,-180.1,204.06,55
5/28/2026,1630,CAKE,64.26,-1.06%,2.36,69.7,43.07,60.84,59.56,56.66,6,0.56,0.83,"723,346",-100339.2,1165034.17,1193427.86,-27.72,18.85,13.67,5.1,65.19,53.42,-53.42,-56.1,41
5/28/2026,1630,CAMT,174.78,3.04%,15.67,215.99,64.9,178.19,175.45,133.36,6,0.13,0.57,"257,652",-200873.08,452314.64,453623.17,12.94,13.99,3.49,4.43,216.12,141.4,216.12,-148.06,52
5/28/2026,1630,CANE,9.47,-1.25%,0.2,11.46,8.97,9.97,9.89,9.86,-10,-0.36,-0.34,"513,651",100142.18,781578.65,667532.3,-28.39,-10.83,-7.88,-4.34,11.43,9.28,-9.28,10.16,NaN
5/28/2026,1630,CARR,63.81,-1.09%,1.53,81.09,50.24,65.16,61.62,59.49,4,-0.43,0.3,"11,959,699",100542.2,6873276.02,6726396.46,56.8,17.62,-2.68,1.06,69.19,54.41,69.19,-61.04,41
5/28/2026,1630,CASY,780.97,-0.43%,32.47,901,433.16,844.48,780.96,627.42,-10,-0.13,0,"679,143",200129.36,607026.98,611808.99,60.6,9.34,-12.09,-5.34,901.09,627.56,901.09,901.09,8
5/28/2026,1630,CAT,887.67,-2.45%,21,931.35,339.5,893.88,810.98,633.26,-1,-0.54,-0.33,"2,699,873",100439.2,2423138.11,2527107.87,-8.71,27.65,-1.62,0.88,931.14,663.56,931.14,-846.06,46
5/28/2026,1630,CAVA,78.2,-4.87%,2.47,98.79,43.41,82.03,85.01,68.78,-1,-0.12,-0.59,"3,286,712",-100759.06,3056102.99,3151865.89,-33.58,3.69,8.16,-2.76,99.26,72.1,-72.1,-72.1,59
5/28/2026,1630,CBRL,34.22,-1.01%,1.87,71.93,24.85,30.94,29.71,34.81,6,0.8,0.59,"473,051",0,1043397.03,1104224.79,-50.21,27.97,18.2,5.65,35.58,26.42,-26.42,-28.05,8
5/28/2026,1630,CCK,97.48,-0.58%,1.75,116.62,89.21,98.6,101.13,101.07,6,0.23,0.62,"1,035,782",-100134.22,1118854.38,1115574.39,-30.71,-2.11,-2.72,0.8,116.61,94.05,-94.05,-94.05,36
5/28/2026,1630,CCL,27.94,-0.14%,1.15,34.03,22.1119,26.01,26.29,28.54,6,0.62,0.77,"20,135,166",100058.17,2.90E+07,2.92E+07,-23.54,15.5,11.63,7.54,32.62,23.05,-23.05,-23.05,18
5/28/2026,1630,CCRN,13.09,0.15%,0.03,14.99,7.43,12.4,10.79,10.8,-11,-0.91,-0.4,"166,568",-100156.05,679405.07,685309.25,-97.06,37.5,-0.23,0.31,13.13,9.6,13.13,13.13,47
5/28/2026,1630,CELH,33.22,4.96%,1.41,66.74,27.66,31.12,33.73,47.18,9,0.4,0.76,"10,348,677",-100171.13,8645605.39,8249837.91,-57.74,-2.12,19.24,10.29,55.62,28.1,-28.1,-28.1,50
5/28/2026,1630,CF,116.5,0.14%,4.33,141.96,75.415,122.73,124.22,97.11,-6,-0.08,-0.29,"2,047,478",-100164.48,4132560.59,4711701.91,-62.39,-14.62,-7.17,-4.27,142.41,97.62,142.41,130.11,47
5/28/2026,1630,CFG,62.41,-1.06%,1.01,68.79,39.4,62.88,62.38,57.62,-1,-0.43,-0.49,"4,752,480",-200128.29,4342465.12,4650397.81,2.07,8.01,3.28,-0.76,67.26,55.52,67.26,-60.08,33
5/28/2026,1630,CFLT,30.99,0.00%,0.09,31,15.64,30.72,30.56,24.82,1,0.14,0.28,<empty>,-300008.27,1.34E+07,1.26E+07,68.88,1.87,0.94,0.91,31.08,30.57,-30.57,-31.11,32
5/28/2026,1630,CFRUY,21.14,0.62%,0.47,22.15,15.58,19.83,19.01,19.53,3,0.95,0.6,"348,393",-100100.54,549261.08,588785.36,-2.75,23.41,5.12,7.15,21.28,16.47,-16.47,-18.17,116
5/28/2026,1630,CG,45.09,-1.25%,2.08,69.848,43.98,48.12,48.37,56.1,4,-0.33,0.28,"2,863,336",-100247.15,3220270.61,3356882.78,-49.28,-1.27,-8.28,-0.75,54.26,44.04,-44.04,-44.04,47
5/28/2026,1630,CHD,97.63,-0.39%,1.86,106.04,81.33,95.13,94.81,91.73,4,0.43,0.78,"1,665,933",-100225.19,2033191.63,2018724.07,9.7,3.1,2.67,1.43,105.62,90.12,-90.12,-90.12,44
5/28/2026,1630,CHDN,88.43,1.78%,1.34,118.455,80.24,88.67,89.78,97.82,2,0.33,0.52,"1,076,247",300238.24,977596.59,1040018.18,-14.65,4.63,3.36,3.89,103.23,80.56,103.23,-81.02,42
5/28/2026,1630,CHEF,77.91,1.41%,1.79,82.8112,53.2,78.93,69.18,64.11,1,-0.6,0.09,"244,529",101441.21,483035.81,486206.99,-29.24,30.9,-3.22,1.9,83.13,57.38,83.13,-75.04,42
5/28/2026,1630,CHH,113.36,-2.19%,3.73,136.45,84.035,107.06,108.61,104.56,-1,0.53,-0.81,"596,137",100138.19,622648.84,619011.42,16.5,12.66,5.96,0.21,124.26,94.54,124.26,-97.17,47
5/28/2026,1630,CHPT,7.8,0.13%,0.54,17.78,4.44,6.61,6.05,8.07,5,0.95,0.6,"579,984",100597.32,505881.99,499275.39,33.01,66.31,21.31,11.11,7.25,4.41,-4.41,-6.05,4
5/28/2026,1630,CHRD,133.89,0.14%,5.07,151.945,84.245,142.81,138.84,108.97,-6,-0.12,-0.23,"695,526",500347.36,910993.69,1040462.89,-23.85,-7.88,-5.73,-7.01,152.07,106.62,152.07,152.07,47
5/28/2026,1630,CHTR,147.26,0.05%,3.62,422.29,136.63,151,190.34,221.43,19,0.2,0.75,"1,611,765",100450.2,2873165.81,2570908.89,-27.79,-32.8,2.94,1.45,254.24,137.08,-137.08,-137.08,39
5/28/2026,1630,CHWY,21.38,0.90%,0.97,48.62,19.3,22.35,24.55,31.37,6,0.34,0.59,"6,228,981",-100977.07,8672157.47,8549474.1,-47,-18.15,-1.25,3.14,29.26,19.05,-19.05,-19.05,9
5/28/2026,1630,CI,284.33,-0.50%,5.81,338.8899,239.51,286.56,278.25,282.31,2,-0.63,0.39,"1,531,805",-100036.48,1647112.67,1677400.48,27.52,8.54,-5.45,-0.67,303.1,258.41,303.1,303.1,43
5/28/2026,1630,CLOX,25.59,0.04%,0.02,25.71,25.35,25.56,25.54,25.54,-2,-0.85,-0.56,"287,878",-300000.47,172649.3,207209.25,210.58,0.14,0.22,-0.08,26.19,25.53,26.19,-25.17,NaN
5/28/2026,1630,CLOZ,26.515,0.02%,0.04,26.96,25.23,26.42,26.07,26.44,4,-0.87,0.55,"189,916",0,301961.82,434807.87,-35.97,3.74,0.38,0.13,26.18,25.59,-25.59,-26.17,NaN
5/28/2026,1630,CLX,96.2,-0.94%,2.56,132.03,84.7,92.08,98.38,110.07,-1,0.44,-0.92,"2,036,085",-200134.18,2895783.7,2690468.35,-47.48,-5.72,4.57,1.15,129.62,85.16,-85.16,-85.16,43
5/28/2026,1630,CMCSA,25.16,-0.24%,0.18,34.35801312,24.13308341,25.55,27.35,28.48,11,0.14,0.59,"23,351,310",100040.48,3.41E+07,3.23E+07,-32.07,-11.19,0.88,-0.18,32.58,25.1,-25.1,-25.1,43
5/28/2026,1630,CMG,32.42,-0.83%,0.45,58.42,29.75,32.7,33.25,36.74,-1,-0.42,-0.46,"14,973,240",-100343.2,1.58E+07,1.60E+07,-12.03,5.06,0.97,-1.43,38.62,31.41,-31.41,34.06,42
5/28/2026,1630,CMI,668.68,0.12%,23.65,718.08,307.905,677.94,624.27,522.58,3,-0.48,0.17,"740,389",-200439.05,861589.94,878862.31,-36.68,27.8,-5.76,4.55,718.14,510.41,718.14,-628.03,46
5/28/2026,1630,CNA,42.35,-1.03%,0.66,50.72,42.21,44.11,45.76,46.68,-3,-0.14,-0.56,"536,032",-100846.18,475990.64,479897.77,-16.23,-5.64,-0.7,-3.86,50.61,42.1,50.61,48.17,45
5/28/2026,1630,CNC,58.91,0.15%,1,60.76,25.075,56.94,45.25,39.5,-11,-0.81,-0.18,"3,448,260",200750.21,6301965.69,6368655.18,-60.88,84.09,0.17,-0.39,60.1,32.41,61.05,61.05,41
5/28/2026,1630,CNH,10.46,-0.57%,0.27,14.27,9,10.53,10.64,10.77,3,0.31,0.63,"8,503,140",100449.2,1.64E+07,1.56E+07,-53.59,-2.43,-2.79,3.46,12.61,10.48,-10.48,-10.04,43
5/28/2026,1630,CNX,33.93,0.56%,0.97,43.62,27.72,36.24,38.1,36.08,-5,0,-0.38,"1,203,278",-100043.48,1993602.79,2082868.53,-39.47,-16.39,-4.18,-3.91,44.57,35.1,44.57,39.17,38
5/28/2026,1630,COAL,27.28,2.63%,0.78,29.1,16.5903,25.48,26.13,24.03,6,0.31,0.98,"65,205",-200246.3,198110.14,172091.76,-23.48,-3.94,8.9,10.85,29.41,24.62,29.41,-25.05,NaN
5/28/2026,1630,COCO,77.38,-1.59%,2.25,79.7,31.79,73.69,59.85,50.58,-17,-0.86,-0.2,"609,038",-100262.2,1529782.24,1424865.95,-33.16,64.74,3.49,1.76,80.07,45.4,80.07,80.07,42
5/28/2026,1630,COF,187.02,-0.94%,2.3,259.635,174.98,187.68,189.19,212.12,6,0.49,0.57,"5,073,366",0,4502470.83,4801127.82,-9.49,6.2,3.02,-0.41,211.28,175.42,211.28,-180.05,37
5/28/2026,1630,COIN,182.25,4.87%,11.9,444.645,139.36,194.7,189.62,249.1,1,-0.73,0.25,"9,026,719",0,1.03E+07,1.08E+07,-1.43,13.1,-9.69,-1.48,222.09,158.41,222.09,222.09,43
5/28/2026,1630,COM,34.21,0.77%,0.43,35.62,27.4615,34.6,33.95,30.84,1,-0.13,0.01,"109,016",200018.4,205968.77,210160.02,21.49,1.97,-3.36,-0.61,36.1,32.62,36.1,36.1,NaN
5/28/2026,1630,COP,114.99,-0.12%,3.53,135.87,84.335,119.84,123.26,103.69,-6,-0.06,-0.52,"5,989,248",100039.48,8857721.47,9437855.28,-42.17,-14.06,-2.05,-4.54,136.41,111.62,136.41,126.05,48
5/28/2026,1630,COPJ,44.79,2.78%,1.86,53.945,21.8,42.9,41.28,38.43,3,0.54,0.56,"48,207",0,123737.37,133876.19,-47.84,23.56,-4.44,6.74,49.61,34.47,-34.47,48.1,NaN
5/28/2026,1630,COPX,88.44,2.73%,3.57,99.99,40.55,84.02,81.01,71.34,4,0.55,0.58,"3,482,905",100454.12,4229849.63,4415389.97,-25.43,23.5,-3.78,6.11,97.62,68.47,-68.47,93.1,NaN
5/28/2026,1630,CORN,18.21,1.17%,0.3,19.13,16.61,18.57,18.41,17.84,1,-0.29,0.16,"696,349",-200124.34,1073904.2,989956.07,-19.51,-1.99,-4.06,-0.82,19.1,18.33,19.1,19.1,NaN
5/28/2026,1630,COST,995.2,-0.85%,30.46,1096.5,844.06,1027.1,1007.9,957.6,-6,-0.48,0,"2,843,535",-100228.01,1886140.05,1907613.3,41.19,1.15,-3.67,-3.21,1097.06,960.57,1097.06,1097.06,0
5/28/2026,1630,CP,90.6,-0.72%,1.91,91.33,68.421,86.39,83.22,77.66,3,0.62,0.69,"5,398,394",100026.01,2967572.63,2892630.86,42.05,15.81,5.79,5.03,89.61,76.4,-76.4,-83.17,42
5/28/2026,1630,CPAY,352.37,-0.07%,8.13,361.99,252.84,332.2,316.26,309.72,-5,1,-0.64,"555,933",0,552022.34,597368.87,-24,23.67,6.38,1.28,355.06,281.47,-281.47,-298.15,47
5/28/2026,1630,CPER,39.06,1.51%,0.8,40.78,27.08,38.24,36.46,33.55,1,-0.73,0.36,"496,823",-100035.09,835265.96,831647.87,-36.5,16.77,-3,0.36,41.1,32.47,41.1,41.1,NaN
5/28/2026,1630,CPNG,16.2,-1.58%,0.44,34.075,15.03,17.05,18.7,24.14,11,0.3,0.65,"13,909,547",-100247.16,2.13E+07,2.26E+07,-56.09,-10.45,1.5,0.5,22.28,15.05,-15.05,-15.05,46
5/28/2026,1630,CPRI,19.74,8.05%,0.71,28.265,16.22,18.28,18.83,21.31,10,0.42,0.74,"8,365,088",201255.01,2891642.95,2985606.96,250,14.3,14.9,6.82,22.26,17.41,22.26,-17.05,47
5/28/2026,1630,CPT,108.02,-0.06%,1.64,119,96.53,105.34,102.54,105.32,-1,0.91,-0.74,"819,033",-300026.15,1202864.28,1137898.23,-59.07,11.41,2.53,0.51,110.62,97.42,-97.42,-103.08,43
5/28/2026,1630,CRCL,108.24,5.46%,8.15,298.99,49.9,113.5,106.32,103.06,1,-0.43,0.31,"11,778,149",101206.13,1.58E+07,1.74E+07,-45.16,15.57,-14.48,-4.31,140.11,80.61,140.11,140.11,51
5/28/2026,1630,CRI,40.12,1.93%,2.33,44.44,23.3805,35.62,35.91,33.28,11,0.58,1,"682,328",-100252.48,1101397.14,1223492.46,-53.05,15.22,20.08,7.76,41.26,32.56,-32.56,-32.11,39
5/28/2026,1630,CRM,176.17,-0.75%,4.68,276.8,163.52,178.3,180.87,221.47,-2,-0.68,-0.6,"21,515,473",-100145.01,1.33E+07,1.35E+07,54.18,-1.75,6.23,-2.17,205.53,164.33,-164.33,-164.09,66
5/28/2026,1630,CRSP,56.38,5.32%,2.61,78.48,35.38,51.86,51.3,55.72,6,0.57,0.68,"2,662,928",-200465.55,1711354.27,1937922.28,75.32,23.23,6.88,11.95,61.62,44.41,-44.41,-47.06,50
5/28/2026,1630,CRWD,671,3.97%,49.02,677.5,342.72,567.96,476.61,468.77,-5,1,-0.68,"2,372,131",-200456.34,3391013.34,3633336.35,-53.62,81.56,19.27,1.14,634.06,359.62,-359.62,-455.17,4
5/28/2026,1630,CSCO,118.64,-0.86%,8.63,120.79,62.3,106.41,92.3,78.61,-7,-0.98,-0.42,"20,616,970",-100243.1,2.36E+07,2.30E+07,20.83,48.45,16.46,-1.47,119.07,75.56,-75.56,121.03,52
5/28/2026,1630,CSX,45.81,-2.82%,0.77,47.175,30.85,45.48,43.32,38.18,-1,-0.67,-0.54,"15,804,157",-100025.12,1.27E+07,1.27E+07,6.21,15.48,3.18,0.64,47.24,38.47,-38.47,-44.11,42
5/28/2026,1630,CTA,29.13,-0.34%,1.01,32.76,26.36,31.3,30.49,28.63,-6,-0.03,0,"563,767",200033.39,831102.61,790672.25,45.95,-3.29,-8.08,-5.11,33.07,28.28,33.07,33.07,NaN
5/28/2026,1630,CUBE,40.54,1.35%,0.71,44.13,35.09,39.88,38.86,38.81,6,0.63,0.53,"2,160,120",-200031.51,2201357.69,2301002.18,-10.46,12.74,1.63,1.17,42.61,36.44,-36.44,-38.06,43
5/28/2026,1630,CURB,29.16,0.76%,0.53,29.48,21.62,27.97,27.31,24.75,8,0.5,0.81,"653,380",0,740934.77,762673.98,11.75,13.91,6.38,2.97,29.21,25.47,-25.47,-27.17,41
5/28/2026,1630,CVNA,73.49,0.67%,4.35,97.378,54.464,72.14,70.24,73.8,6,0.37,0.44,"10,289,596",0,1.31E+07,1.33E+07,3.57,21.66,5.14,7.63,84.19,54.41,84.19,-61.05,42
5/28/2026,1630,CVS,92.97,0.98%,2.2,98.43,58.5,90.86,81.65,78.26,-10,-0.74,-0.11,"6,901,257",100230.16,8137956.79,8068468.31,-26.49,32.66,-5.24,-0.31,98.09,70.41,98.09,98.09,43
5/28/2026,1630,CVX,183.03,0.35%,4.79,214.71,135.21,188.49,192.47,169.7,-6,-0.19,-0.53,"8,724,751",200035.48,1.18E+07,1.22E+07,-28.45,-13.32,-1.6,-4.39,215.41,178.28,-178.28,199.06,44
5/28/2026,1630,CWH,7.66,1.73%,0.38,19.64,5.7,7.3,7.05,11.55,8,0.62,0.63,"2,964,653",300786.2,3188966.55,3386406.68,29.48,10.85,14.67,2.82,9.62,6.48,-6.48,-6.1,41
5/28/2026,1630,CZR,29.08,1.04%,0.87,31.58,17.86,27.77,27.3,24.49,10,0.54,0.49,"95,920,259",-100111.01,5810372.37,6264819.44,3864.66,12.5,8.55,2.14,31.54,23.6,31.54,-25.11,41
5/28/2026,1630,D,67.38,0.27%,2.6,68.97,53.36,64.68,63.1,61.38,-4,0.93,-0.73,"15,167,048",100125.07,6108873.74,5895214.73,375.34,10.68,7.43,-0.43,69.07,59.47,69.07,69.07,43
5/28/2026,1630,DAL,82.49,0.84%,4.39,83.755,45.28,72.92,69.66,65.13,6,0.97,1,"7,687,148",100259.51,1.01E+07,1.15E+07,-7.4,27.24,16.1,8.34,75.28,55.56,-55.56,-68.06,28
5/28/2026,1630,DAPP,22.81,1.60%,0.84,27.4899,12.6005,21.15,18.7,19.1,5,0.83,0.59,"655,904",-200044.03,992262.85,951445.47,-83.31,56.02,4.97,7.24,23.09,14.41,-14.41,-19.17,NaN
5/28/2026,1630,DAR,59.62,1.50%,2.02,66.02,29.15,61.78,60.82,43.77,3,0,0.2,"1,931,603",400751.36,2931303.11,2961916.77,-29.11,0.57,-4.24,1.74,66.16,51.55,66.16,-58.03,43
5/28/2026,1630,DASH,156.7,-0.56%,3.82,285.5,143.3,161.34,162.95,209.07,2,0.58,0.38,"4,418,920",-100653.15,4661016.62,4474071.52,-63.19,6.89,5.12,-2.22,191.27,143.42,191.27,-147.05,50
5/28/2026,1630,DDOG,225.24,1.55%,8.84,235,98.0101,193.17,150.78,143.28,-11,-0.98,-0.37,"5,950,090",100066.15,5564639.25,5361366.5,-77.09,96.75,9.71,1.31,216.06,101.33,-101.33,-139.17,48
5/28/2026,1630,DDS,608.68,3.20%,23.4,711.975,356.8501,556.03,574.43,592.17,10,0.38,1,"175,565",-100900.1,108991.69,113241.36,111.47,9.67,14.22,8.34,639.26,518.06,-518.06,-518.06,53
5/28/2026,1630,DE,539,1.82%,21.73,674.1899,433,565.22,573.75,521.04,2,0,0.31,"1,880,158",-100330.05,1228082.92,1253936.3,126.82,-4.88,-7.17,1.86,636.61,515.04,-515.04,-515.04,57
5/28/2026,1630,DECK,114.31,-0.05%,7.52,126.5,78.91,100.84,102.87,103.13,10,0.7,0.98,"1,974,210",200543.04,2051843.75,2068644.92,10.21,21.54,21.7,7.16,119.62,92.05,-92.05,-92.05,39
5/28/2026,1630,DELL,317.05,3.84%,28.39,327.73,106.38,249.4,210.42,152.86,5,1,1,"23,385,608",100082.01,7920801.47,8485790.82,382.34,84.54,30.01,7.41,264.13,136.62,-136.62,-206.17,0
5/28/2026,1630,DEO,84.59,-2.28%,2.02,116.41,72.45,82.95,79.36,90.71,-1,-0.84,-0.68,"957,827",-100240.54,1509240.8,1679893.6,-25.9,14.2,4.83,-1.79,90.62,72.45,-72.45,-78.17,48
5/28/2026,1630,DG,109.9,5.34%,2.93,158.23,95.11,108.38,115.88,121.05,10,0.26,0.64,"4,782,656",-200256.12,3411471.68,3462315.31,48.94,-6.2,8.01,4.02,157.62,100.04,-100.04,-100.04,3
5/28/2026,1630,DGX,196.2,1.14%,2.89,213.5,164.65,191.4,194.29,188.21,2,0.28,0.64,"653,688",300125.27,922516.79,890460.37,-11.66,0.35,2.8,0.51,214.62,186.13,-186.13,197.03,36
5/28/2026,1630,DIN,31.22,0.52%,0.83,39.68,19.58,29.21,28.09,28.92,2,0.65,0.65,"260,314",-100258.11,429811.41,419247.91,-71.66,23.99,8.97,2.8,33.58,24.32,-24.32,32.09,47
5/28/2026,1630,DIS,103.73,-0.43%,1.45,124.69,92.185,104.27,101.58,108.36,3,-0.7,0.3,"6,510,891",200128.16,9202697.21,9597988.45,-54.5,12.24,-1.12,0.71,110.14,92.42,110.14,110.14,47
5/28/2026,1630,DK,44.39,3.14%,1.33,49.5,18.12,45.15,43.69,35.96,2,0.46,0.33,"766,799",100766.21,1355099.78,1466161.41,-50.77,-6.41,1.16,1.63,50.16,35.62,50.16,50.16,48
5/28/2026,1630,DKL,50.61,1.14%,0.57,55.89,41.0993,51.61,51.22,47.96,-6,-0.34,-0.33,"33,226",-100233.48,56062.16,60722.1,-58.81,-4.73,-0.76,-1.35,55.61,48.37,-48.37,-49.13,48
5/28/2026,1630,DKNG,24.53,-2.15%,0.49,48.78,20.46,24.66,23.59,31.4,-1,-0.83,-0.38,"12,690,811",0,1.24E+07,1.29E+07,-41.24,18.39,-2,-2.35,27.13,20.41,27.13,27.13,47
5/28/2026,1630,DLTR,113,17.87%,6.05,142.4,84.71,94.05,100.26,109.43,10,0.38,1,"13,263,950",200249.01,3747748.5,3604758.75,219.93,5.61,30.18,18.97,127.62,86.1,-86.1,-86.1,0
5/28/2026,1630,DOC,19.51,-1.81%,0.19,20.27,15.7,18.97,17.63,17.58,-12,-0.93,-0.22,"9,227,589",101533.16,8638771.99,8244434.61,-39.94,17.6,-0.2,-1.12,20.09,16.21,-16.21,-16.17,39
5/28/2026,1630,DOCU,49.58,2.37%,1.75,94.67,40.16,47.82,47.13,60.68,-3,1,-0.62,"2,478,468",100656.5,3819907.33,4153858.89,-43.42,8.47,10.01,0.1,51.06,42.33,51.06,51.06,5
5/28/2026,1630,DOV,212.51,-0.40%,3.78,237.54,158.97,216.46,215.65,197.57,6,0.12,0.52,"645,420",200232.25,961801.96,1023930.3,-31.61,2.86,-0.98,1.24,233.24,201.38,233.24,-206.06,38
5/28/2026,1630,DOW,34.77,0.81%,1.65,42.74,20.4019,37.92,38.58,28.9,1,0,0.2,"12,484,051",-100256.29,1.34E+07,1.41E+07,-27.81,-14.82,-10.48,-3.44,43.4,29.62,43.4,41.16,38
5/28/2026,1630,DPZ,310.35,-0.44%,5.24,496,297.4761,318.02,345.81,400.26,9,0.24,0.79,"650,908",-100231.23,969602.57,976458.24,-37.17,-10.85,0.61,-1.95,417.56,297.07,-297.07,-297.07,35
5/28/2026,1630,DRI,204.47,-0.71%,4.3,228.27,169,197.34,197.55,196.05,6,0.44,0.84,"705,588",-100132.48,1288270.7,1300700.97,-33.88,6.22,6.05,0.47,214.62,187.32,-187.32,-190.06,19
5/28/2026,1630,DRLL,35.88,0.31%,0.97,41.0248,25.93,36.91,37.23,31.89,-6,-0.19,-0.55,"11,218",-200127.32,30322.32,29615.53,-55.81,-11.95,-1.18,-3.96,41.41,34.28,-34.28,39.06,NaN
5/28/2026,1630,DRVN,14.19,-0.21%,0.55,19.74,9.8,13.49,12.85,14.74,5,0.92,0.69,"881,525",100771.05,1946850.21,2047935.17,-20.08,12.62,11.91,3.05,14.06,10.54,-10.54,-12.04,NaN
5/28/2026,1630,DT,40.51,4.11%,1.63,57.55,31.635,39.01,37.34,42.59,1,0.98,0.56,"4,686,858",100448.11,6934828.18,7312136.62,-18.99,12.81,16.64,-1.7,41.06,32.33,41.06,41.06,47
5/28/2026,1630,DVN,44.11,-0.36%,1.78,52.71,30.24,47.73,48.12,39.88,-6,0,-0.24,"10,254,440",-200239.16,1.55E+07,1.56E+07,-61.49,-15.29,-5.95,-6.59,53.41,42.28,-42.28,52.16,46
5/28/2026,1630,DXCM,72.34,2.96%,5.58,89.98,54.11,64.14,63.79,67.86,-3,1,-0.87,"5,617,289",500742.06,5382458.49,5109050.49,10.56,16.21,23.51,0.33,74.62,57.2,-57.2,73.02,42
5/28/2026,1630,EA,201.15,0.23%,0.54,204.885,141.19,201.1,202.04,197.04,1,0.34,0.7,"1,639,921",0,1869011.78,1983784.54,-25.96,-0.43,0.48,0.09,204.35,197.56,204.35,-199.1,41
5/28/2026,1630,EAT,140.02,-1.03%,4.68,187.123,100.3,138.89,143.59,143.37,6,0.28,0.77,"924,829",200751.1,1200207.08,1217658.89,-29.46,4.75,10.81,1.9,162.28,125.05,-125.05,-125.05,52
5/28/2026,1630,EBAY,112.13,1.60%,3.2,119.31,72.12,111.18,102.36,92.61,-5,-0.83,-0.36,"5,064,111",300043.18,5874653.59,5634133.66,-10.85,27.45,-0.78,-3.13,117.08,86.6,119.05,119.05,42
5/28/2026,1630,ECH,41.98,0.05%,0.85,47.845,29.28,40.88,41.08,38.73,6,0.38,0.66,"379,549",100131.46,635349.51,807193.01,-41.28,7.97,3.89,4.19,45.28,38.57,45.28,-39.08,NaN
5/28/2026,1630,ECPG,80.295,-1.90%,1.11,92.64,35.675,81.88,78.2,57.75,-1,-0.07,-0.18,"203,586",-400926.15,336716.45,352056.43,-79.82,16.59,1.61,0.12,93.14,64.62,93.14,-78.08,47
5/28/2026,1630,EDEN,112.4,0.23%,0.88,125.6375,98.31,111.69,108.46,111.13,1,-0.72,0.46,"11,682",100000.02,8749.32,10179.82,83.74,12.47,-0.35,-0.08,113.12,98.47,113.12,113.12,NaN
5/28/2026,1630,EDU,46.26,-1.60%,2.48,64.97,41.62,51.34,53.98,54.44,2,0,0.26,"517,896",0,805712.46,776878.42,5.39,-15.09,-11.75,-0.37,60.28,46.03,60.28,-46.03,42
5/28/2026,1630,EDV,63.74,0.79%,0.94,71.305,60.485,62.82,63.87,66.36,6,0.29,0.79,"824,340",-200019.09,1351235.31,1305857.17,-5.53,-0.36,1.84,1.84,69.62,60.06,-60.06,-60.06,NaN
5/28/2026,1630,EEM,68.61,0.32%,1.42,68.96,45.2301,66.25,62.29,57.07,5,0.8,0.52,"33,058,631",-200238.48,3.27E+07,3.75E+07,-4.83,24.29,2.08,4.14,68.12,54.41,-54.41,-63.06,NaN
5/28/2026,1630,EFNL,57.25,-0.37%,1.26,58.09,34.96,55.33,52.83,47.77,-1,0.97,-0.56,"24,241",100100.13,10471.35,10773.27,-46.56,20.91,3.25,0.9,56.09,47.42,-47.42,58.02,NaN
5/28/2026,1630,EFX,163.84,0.09%,4.33,275.91,156.47,166.64,175,209.48,8,0.37,0.67,"1,665,548",200041.18,1740712.27,1637543.83,-8.21,-4.66,2.44,-0.12,211.58,156.08,-156.08,-156.08,36
5/28/2026,1630,EGP,204.8,-0.42%,1.64,207.72,159.365,203.21,196.55,182.9,-2,-0.75,-0.39,"312,960",100017.15,360616.32,349778.81,-63.61,11.81,0.61,-0.18,207.13,181.47,-181.47,208.02,38
5/28/2026,1630,EIS,137.56,-0.03%,2.86,138.44,81.9,133.85,127.23,112.36,6,0.75,0.55,"54,540",-200200.42,118929.66,146078.21,-61.41,20.78,2.63,2.79,137.14,110.41,-110.41,-129.07,NaN
5/28/2026,1630,EL,90.87,-0.36%,4.56,121.635,64.83,82.97,78.18,93.53,5,0.87,0.82,"3,102,344",-200762.46,4566186.12,4511303.05,2.61,35.16,10.64,2.89,111.62,66.38,-66.38,-75.06,56
5/28/2026,1630,ELS,62.24,-0.19%,0.67,69,58.15,62.79,63.37,62.77,-3,-0.32,-0.68,"1,783,398",0,1389447.63,1691625.92,32.96,0.21,-1.32,-2.06,69.52,61.08,-61.08,-61.08,36
5/28/2026,1630,ELV,392.75,0.33%,6.2,408,273.71,386.45,342.85,334.21,-10,-0.84,-0.23,"1,355,445",0,1654819.13,1942531.23,-3.9,37.14,-1.72,-0.49,406.06,275.56,408.05,408.05,33
5/28/2026,1630,EMB,96.23,0.26%,0.6,97.8,89.955,95.48,95.18,95.71,6,0.72,0.56,"6,077,935",100110.47,8675616.67,1.02E+07,43.64,3.53,0.72,1.11,98.62,93.42,-93.42,-94.06,NaN
5/28/2026,1630,EMR,141.79,1.48%,3.51,165.15,117.16,137.85,137.1,137.31,6,0.52,0.56,"2,757,094",0,2984459.03,2966143.86,-29.99,13.07,2.93,3.94,153.61,123.41,-123.41,-128.06,47
