Date,Time,Symbol,Last,%Change,StandardDeviation,52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays
5/29/2026,1630,CAG,13.28,-0.75%,0.29,22.81,13.13,13.76,14.5,17.22,3,0.33,0.61,"13,936,195",-500437.34,1.51E+07,1.50E+07,34.31,-15.58,-2.85,0.99,19.62,13.05,19.62,14.15,27
5/29/2026,1630,CAH,196.8,-1.53%,6.51,233.6,137.75,194.41,203.09,192.86,-4,-0.51,-0.86,"3,132,473",200030.1,2053846.05,2023991.21,-3.94,-4.61,1.24,-1.78,234.62,180.11,-180.11,204.07,54
5/29/2026,1630,CAKE,66.04,2.77%,2.71,69.7,43.07,61,59.75,56.68,7,0.62,0.9,"1,103,207",-100339.21,1160147.52,1194371.6,-36.73,21.46,13.32,2.18,65.2,53.43,-53.43,-56.11,41
5/29/2026,1630,CAMT,171.66,-1.79%,12.64,215.99,64.9,177.18,175.55,133.79,7,0.15,0.62,"302,938",-200873.09,451718.81,449893.85,-5.7,18.83,0.18,-1.76,216.13,141.41,216.13,-148.07,51
5/29/2026,1630,CANE,9.56,0.95%,0.23,11.46,8.97,9.95,9.88,9.85,-11,-0.32,-0.33,"622,049",100142.19,787559.15,674777.94,11.92,-8.78,-5.35,-2.45,11.44,9.29,-9.29,10.17,NaN
5/29/2026,1630,CARR,63.87,0.09%,1.39,81.09,50.24,65,61.75,59.48,5,-0.41,0.31,"10,392,881",100542.21,6945139.78,6811541.54,106.53,17.49,-4.29,-1.57,69.2,54.42,69.2,-61.05,40
5/29/2026,1630,CASY,767.14,-1.77%,37.52,901,433.16,841.73,782.91,628.66,-11,0,0,"1,061,647",200129.37,621698.13,624432.15,313.2,8.85,-12.57,-5.22,901.1,627.57,901.1,901.1,7
5/29/2026,1630,CAT,875.87,-1.33%,21.38,931.35,339.5,893.17,814.63,635.58,-2,-0.49,-0.29,"5,196,777",-100141.01,2492164.8,2556742.15,155.96,31.23,-4.82,-3.6,931.15,663.57,931.15,-846.07,45
5/29/2026,1630,CAVA,77.66,-0.69%,2.48,98.79,43.41,81.25,84.78,68.75,-2,-0.11,-0.57,"2,935,251",-100759.07,3054683.49,3090152.86,-27.02,0.94,2.06,-3.31,99.27,72.11,-72.11,-72.11,58
5/29/2026,1630,CBRL,33.82,-1.17%,1.99,71.93,24.85,31.06,29.83,34.68,-1,0.82,-0.58,"978,374",0,1044937.41,1103024.58,-4.8,21.83,15.94,1.53,35.59,26.43,-26.43,36.02,7
5/29/2026,1630,CCK,95.08,-2.46%,1.69,116.62,89.21,98.44,101.01,101.04,-1,-0.21,-0.58,"1,760,823",-100134.23,1133608.64,1129213.91,86.38,-3.2,-4.16,-3.06,116.62,94.06,-94.06,-94.06,35
5/29/2026,1630,CCL,28.06,0.43%,1.28,34.03,22.1119,26.09,26.36,28.54,7,0.66,0.79,"36,971,114",100058.18,2.93E+07,2.96E+07,25.21,17.11,11.35,5.05,30.29,23.06,-23.06,-23.06,17
5/29/2026,1630,CCRN,13.09,0.00%,0.03,14.99,7.43,12.55,10.87,10.8,-12,-0.89,-0.38,"436,995",-100156.06,676915.17,683944.11,-75.85,38.23,-0.3,0.08,13.14,9.61,13.14,13.14,46
5/29/2026,1630,CELH,33.27,0.15%,1.53,66.74,27.66,31.11,33.56,47.08,10,0.44,0.81,"10,062,332",-100171.14,8737080.24,8168077.49,-26.21,-1.6,14.68,12.13,52.62,28.11,-28.11,-28.11,49
5/29/2026,1630,CF,112.35,-3.56%,4.7,141.96,75.415,122.14,123.93,97.26,-7,-0.02,-0.23,"4,546,908",-100164.49,4074161.22,4741318.57,48.16,-18.35,-8.64,-5.72,142.42,100.6,142.42,130.12,46
5/29/2026,1630,CFG,62.26,-0.24%,0.92,68.79,39.4,62.74,62.49,57.69,-2,-0.42,-0.48,"8,592,513",100233.01,4432026.57,4691536.8,129.2,8.37,1.77,-2.18,67.27,55.53,67.27,-60.09,32
5/29/2026,1630,CFLT,30.99,0.00%,0.09,31,15.64,30.72,30.56,24.82,1,0.14,0.28,<empty>,-300008.27,1.34E+07,1.26E+07,68.88,1.87,0.94,0.91,31.08,30.57,-30.57,-31.11,32
5/29/2026,1630,CFRUY,21.5,1.70%,0.59,22.15,15.58,19.96,19.1,19.55,4,1,0.67,"346,164",-100100.55,545880.28,587318.28,-1.9,26.47,6.91,6.91,21.29,16.48,-16.48,-19.17,115
5/29/2026,1630,CG,45.43,0.75%,1.91,69.848,43.98,47.88,48.32,56,5,-0.33,0.32,"4,778,264",-100247.16,3266929.99,3370581.75,-6.96,-2.13,-9.21,-0.48,54.27,44.05,-44.05,-44.05,46
5/29/2026,1630,CHD,95.63,-2.05%,1.79,106.04,81.33,95.06,94.81,91.75,-1,-0.42,-0.71,"3,334,268",-200227.01,2051660.29,2048627.07,105.72,1.83,1.04,-1.08,105.62,90.13,-90.13,99.02,43
5/29/2026,1630,CHDN,87.21,-1.38%,1.27,118.455,80.24,87.98,89.81,97.74,3,0.34,0.57,"937,843",300238.25,979059.09,1017960.67,18.44,1.57,1.69,4.99,103.24,80.57,103.24,-81.03,41
5/29/2026,1630,CHEF,76.54,-1.76%,1.7,82.8112,53.2,78.88,69.5,64.18,-1,-0.56,-0.08,"354,278",101441.22,481921.03,486183.63,-0.71,30.02,-5.72,-0.44,83.14,57.39,83.14,-75.05,41
5/29/2026,1630,CHH,108.88,-3.95%,3.66,136.45,84.035,107.55,108.84,104.49,-2,-0.5,-0.73,"685,000",100138.2,624084.95,621785.54,53.93,7.55,2.99,-4.25,124.27,94.55,124.27,118.02,46
5/29/2026,1630,CHPT,7.59,-2.69%,0.57,17.78,4.44,6.67,6.1,8.06,-1,0.97,-0.58,"634,270",100597.33,510153.81,504483.73,21.48,68.29,11.45,3.55,7.26,4.42,-4.42,8.02,3
5/29/2026,1630,CHRD,131.87,-1.51%,5.55,151.945,84.245,142.12,138.87,109.13,-7,-0.05,-0.17,"1,061,599",400347.37,904240.36,1033820.83,53.8,-9.83,-7.49,-4.34,152.08,110.62,152.08,152.08,46
5/29/2026,1630,CHTR,144.05,-2.18%,2.65,422.29,136.63,149.94,189.04,220.83,20,0.22,0.75,"3,831,523",100450.21,2913424.64,2610244.09,24.01,-34.8,-2.67,0.03,254.25,137.09,-137.09,-137.09,38
5/29/2026,1630,CHWY,22.54,5.43%,0.92,48.62,19.3,22.21,24.52,31.3,7,0.41,0.73,"10,160,099",-100977.08,8749469.67,8571532.72,-27.01,-12.91,4.93,6.07,29.27,19.06,-19.06,-19.06,8
5/29/2026,1630,CI,277.4,-2.44%,6.46,338.8899,239.51,285.9,278.5,282.29,-1,-0.56,-0.32,"2,400,177",-100036.49,1662107.11,1695908.99,44.64,7.49,-5.94,-1.22,303.11,258.42,303.11,303.11,42
5/29/2026,1630,CLOX,25.585,-0.02%,0.02,25.71,25.35,25.56,25.54,25.54,-3,-0.84,-0.54,"77,459",-300000.48,173067.5,202058.01,-31.47,0.08,0.06,-0.1,26.2,25.54,26.2,-25.17,NaN
5/29/2026,1630,CLOZ,26.52,0.02%,0.04,26.9499,25.23,26.42,26.09,26.44,-1,-0.87,-0.55,"134,356",0,298456.38,414859.99,-46.68,3.72,0.3,0.08,26.19,25.6,-25.6,27.02,NaN
5/29/2026,1630,CLX,90.02,-6.42%,2.67,132.03,84.7,91.76,98.02,109.91,-2,-0.41,-0.79,"4,744,000",-200134.19,2942854.73,2735450.02,43.28,-12.11,-1.26,-6.45,127.62,85.17,-85.17,99.02,42
5/29/2026,1630,CMCSA,24.87,-1.15%,0.15,34.35801312,24.13308341,25.44,27.28,28.45,-1,0.15,-0.58,"50,671,327",100040.49,3.43E+07,3.27E+07,38.45,-13.94,-1.19,-1.11,32.59,25.11,-25.11,-25.11,42
5/29/2026,1630,CMG,31.86,-1.73%,0.49,58.42,29.75,32.6,33.24,36.68,-2,-0.4,-0.45,"29,861,439",-200241.01,1.60E+07,1.63E+07,130.64,2.25,-0.72,-1.39,37.59,31.42,-31.42,34.07,41
5/29/2026,1630,CMI,646.63,-3.30%,25.03,718.08,307.905,676.72,626.34,523.81,-1,-0.42,-0.14,"1,473,532",-300340.01,878570.96,889427.07,62.41,26.37,-9.75,-3.31,718.15,510.42,718.15,-628.04,45
5/29/2026,1630,CNA,42.06,-0.68%,0.76,50.72,42.02,43.8,45.69,46.65,-4,-0.11,-0.52,"492,824",-100846.19,478562.69,479312.45,10.69,-7.8,-2.86,-3.82,50.62,42.11,50.62,45.16,44
5/29/2026,1630,CNC,59.6,1.17%,0.85,60.76,25.075,57.24,45.71,39.67,1,-0.79,0.19,"7,905,901",200750.22,6363889.93,6420328.17,49.27,87.42,1.53,4.18,61.06,32.42,61.06,61.06,40
5/29/2026,1630,CNH,10.21,-2.39%,0.25,14.27,9,10.51,10.64,10.76,-1,-0.31,-0.61,"14,914,487",100449.21,1.65E+07,1.56E+07,-20.07,-1.83,-4.31,-0.39,12.62,10.49,-10.49,-10.05,42
5/29/2026,1630,CNX,33.69,-0.71%,1.09,43.62,27.72,35.98,37.95,36.11,-6,0,-0.36,"2,525,726",-100043.49,2010205.42,2048778.1,66.92,-15.73,-7.45,-2.99,44.58,35.03,44.58,38.17,37
5/29/2026,1630,COAL,26.44,-3.08%,0.83,29.1,16.5903,25.5,26.13,24.05,-1,0.35,-0.98,"52,874",-200246.31,198299.75,172455.04,3.57,-5.84,5.38,1.3,29.42,25.06,-25.06,-25.06,NaN
5/29/2026,1630,COCO,75.13,-2.91%,1.86,79.7,31.79,74.15,60.24,50.79,-18,-0.81,-0.12,"1,167,834",-100262.21,1538434.37,1426840.57,-30.14,61.5,-1.71,-1.78,80.08,45.41,80.08,80.08,41
5/29/2026,1630,COF,187.93,0.49%,2.17,259.635,174.98,187.51,189.35,211.97,7,0.5,0.58,"8,540,434",100136.01,4590483.06,4860226.52,80.66,5.5,1.15,0.81,211.29,175.43,211.29,-180.06,36
5/29/2026,1630,COIN,189.03,3.72%,11.83,444.645,139.36,194.77,189.35,248.43,2,0.74,0.31,"10,249,775",0,1.02E+07,1.08E+07,-20.6,17.56,-10.84,5.01,222.1,158.42,222.1,222.1,42
5/29/2026,1630,COM,34.012,-0.58%,0.46,35.62,27.4615,34.59,33.95,30.87,-1,-0.06,0,"121,619",200018.41,201981.52,211403.39,25.93,1.53,-2.71,-0.69,36.11,32.61,36.11,-34.02,NaN
5/29/2026,1630,COP,113.98,-0.88%,3.52,135.87,85.231,119.25,123.07,103.78,-7,-0.02,-0.48,"12,402,914",100039.49,8900331.77,9519069.37,54.85,-14.23,-4.19,-2.22,136.42,112.29,-112.29,126.06,47
5/29/2026,1630,COPJ,44.58,-0.47%,1.87,53.945,22.5,43.06,41.42,38.52,4,0.55,0.58,"46,477",0,121331.05,132246.57,-46.76,24.49,-2.75,0.52,49.62,34.48,-34.48,48.11,NaN
5/29/2026,1630,COPX,88.14,-0.34%,3.62,99.99,41.45,84.44,81.27,71.55,5,0.56,0.6,"2,384,262",100454.13,4147506.72,4357860.48,-35.71,24.58,-1.39,0.72,94.62,68.48,-68.48,93.11,NaN
5/29/2026,1630,CORN,17.93,-1.54%,0.33,19.13,16.61,18.53,18.39,17.85,-1,-0.22,-0.12,"656,737",-200124.35,1065122.8,998755.75,47.08,-1.97,-3.24,-1.38,19.11,18.34,19.11,19.11,NaN
5/29/2026,1630,COST,956.32,-3.91%,36.07,1096.5,844.06,1024.19,1007.43,957.42,-7,-0.34,0,"7,034,527",-200325.01,1998337.02,1989486.63,289.68,-4.04,-8.16,-4.65,1097.07,960.58,1097.07,1097.07,81
5/29/2026,1630,CP,89.32,-1.41%,1.98,91.46,68.421,86.51,83.41,77.73,-1,0.62,-0.66,"3,849,592",100027.02,2995299.77,2915260.62,5.52,15.22,2.78,0.22,89.62,76.41,-76.41,-83.17,41
5/29/2026,1630,CPAY,361.8,2.68%,9.44,364.24,252.84,334.97,317.78,309.98,1,1,0.67,"780,699",0,552316.11,596949.18,-17.18,24.6,9.91,3.49,355.07,281.48,-281.48,-298.16,46
5/29/2026,1630,CPER,38.86,-0.51%,0.78,40.78,27.08,38.35,36.57,33.6,-1,-0.72,-0.35,"439,155",-100035.1,813225.48,820665.33,-45.42,15.69,-2.9,-0.44,41.11,32.48,41.11,41.11,NaN
5/29/2026,1630,CPNG,16.6,2.47%,0.39,34.075,15.03,16.88,18.63,24.08,12,0.35,0.72,"17,785,938",-100247.17,2.13E+07,2.25E+07,-31.35,-9.09,0.06,7.3,22.29,15.06,-15.06,-15.06,45
5/29/2026,1630,CPRI,18.51,-6.23%,0.71,28.265,16.22,18.23,18.83,21.31,-1,0.43,-0.76,"6,469,259",-100557.01,2978958.1,3024441.24,189.05,10.24,5.71,0.05,22.27,17.42,22.27,-17.06,46
5/29/2026,1630,CPT,106.56,-1.35%,1.57,119,96.53,105.41,102.66,105.33,-2,-0.89,-0.67,"1,696,424",-300026.16,1220732.59,1153007.68,56.37,8.91,2.47,-1.1,109.62,97.43,-97.43,109.02,42
5/29/2026,1630,CRCL,113,4.40%,8.16,298.99,49.9,114.6,105.92,102.81,2,0.4,0.36,"24,738,858",101206.14,1.60E+07,1.71E+07,47.57,25.68,-8.78,8.48,140.12,80.62,140.12,140.12,50
5/29/2026,1630,CRI,38.59,-3.81%,2.42,44.44,23.3805,35.74,35.99,33.35,-1,0.59,-0.95,"1,128,719",-100252.49,1111234.75,1217764.53,23.02,11.18,14.31,0.49,41.27,32.57,-32.57,-32.12,38
5/29/2026,1630,CRM,191.1,8.47%,5.93,276.8,163.52,179.03,180.81,221.27,1,0.73,0.69,"33,998,871",100649.01,1.37E+07,1.37E+07,124.8,3.28,14.04,6.71,205.54,164.34,-164.34,-164.1,65
5/29/2026,1630,CRSP,56.18,-0.35%,2.76,78.48,36.075,52.05,51.47,55.72,7,0.65,0.75,"1,932,828",-200465.56,1720540.42,1910924.05,11.5,26.7,11.36,8.9,61.62,44.42,-44.42,-47.07,49
5/29/2026,1630,CRWD,731,8.94%,52.52,731.49,342.72,582.22,482.51,470.24,1,1,0.79,"4,820,454",-200456.35,3431502.12,3611832.39,19.28,92.34,26.05,8.85,651.06,362.43,-362.43,-457.16,3
5/29/2026,1630,CSCO,120.42,1.50%,7.63,121.43,62.71,107.85,93.15,78.85,-8,-0.97,-0.35,"42,179,257",-100243.11,2.41E+07,2.34E+07,71.1,56.31,4.23,1.77,119.08,75.57,-75.57,-91.16,51
5/29/2026,1630,CSX,45.26,-1.20%,0.74,47.175,30.85,45.47,43.43,38.23,-2,-0.61,-0.45,"26,469,318",-200129.01,1.30E+07,1.30E+07,178.59,13.8,-1.44,-2.9,47.06,38.48,-38.48,47.02,41
5/29/2026,1630,CTA,28.88,-0.86%,1.16,32.76,26.36,31.13,30.45,28.63,-7,0,0,"561,351",200033.4,793866.64,796545.08,40.37,-5.68,-8.9,-3.22,33.08,28.29,33.08,33.08,NaN
5/29/2026,1630,CUBE,40,-1.33%,0.69,44.13,35.09,39.86,38.89,38.82,-1,-0.63,-0.52,"2,046,684",-200031.52,2178667.39,2283368.49,20.18,11.42,0.91,0.1,42.62,36.45,-36.45,-38.07,42
5/29/2026,1630,CURB,29.13,-0.10%,0.58,29.48,21.62,28.05,27.37,24.78,9,0.52,0.81,"1,091,532",0,743676.04,768006.64,16.28,13.7,4.56,1.25,29.22,25.48,-25.48,-27.11,40
5/29/2026,1630,CVNA,73,-0.67%,3.86,97.378,54.464,71.83,70.53,73.82,7,0.39,0.48,"16,463,082",0,1.32E+07,1.33E+07,136.71,25.52,4.99,4.06,84.2,54.42,84.2,-61.06,41
5/29/2026,1630,CVS,90.98,-2.14%,2.15,98.43,58.5,91.24,82.01,78.39,-11,-0.69,-0.05,"9,729,968",100230.17,8190774.92,8121768.93,-12.83,29.71,-6.35,0.28,98.1,70.42,98.1,98.1,42
5/29/2026,1630,CVX,182.46,-0.31%,4.71,214.71,136.4304,187.95,192.15,169.84,-7,-0.15,-0.5,"13,894,029",200035.49,1.18E+07,1.23E+07,6.44,-13.41,-2.24,-1.22,215.42,178.29,-178.29,199.07,43
5/29/2026,1630,CWH,7.33,-4.31%,0.37,19.64,5.7,7.25,7.08,11.5,-1,-0.62,-0.61,"3,401,235",300786.21,3196191.07,3368813.19,81.59,11.4,6.85,-4.56,8.29,6.49,8.29,-6.11,41
5/29/2026,1630,CZR,29.05,-0.10%,0.94,31.58,17.86,27.84,27.33,24.51,11,0.56,0.5,"17,199,423",-100111.02,6062838.95,6267374.07,974.05,13.92,6.96,2.36,31.55,23.61,31.55,-25.12,41
5/29/2026,1630,D,66.94,0.34%,2.43,68.97,53.36,64.81,63.19,61.41,-5,-0.91,-0.63,"15,741,606",100125.08,6353331.85,6062331.88,160.97,8.25,6.3,-0.51,69.08,59.48,69.08,69.08,42
5/29/2026,1630,DAL,82.48,-0.01%,4.9,83.83,45.28,73.65,70.03,65.25,7,1,1,"8,226,819",100259.52,1.00E+07,1.15E+07,62.16,30.53,15.28,3.89,75.29,55.57,-55.57,-68.07,27
5/29/2026,1630,DAPP,22.7,-0.48%,0.9,27.4899,12.95,21.35,18.82,19.13,6,0.85,0.62,"1,462,321",-200044.04,1017692.97,967947.2,167.2,62.61,1.29,4.37,23.1,14.42,-14.42,-19.07,NaN
5/29/2026,1630,DAR,59.1,-0.87%,1.97,66.02,29.15,61.53,60.87,43.91,4,0,0.25,"2,529,849",400751.37,2920048.47,2970921.16,52.49,-2.1,-5.86,-0.42,66.17,51.56,66.17,-58.04,42
5/29/2026,1630,DASH,159.29,1.65%,3.42,285.5,143.3,160.87,162.84,208.54,3,0.59,0.41,"5,738,555",-100653.16,4722498.17,4477148.02,-4.79,7.62,3.64,3.44,191.28,143.43,191.28,-147.06,49
5/29/2026,1630,DDOG,247.35,9.82%,12.13,249.8071,98.0101,198.93,153.1,143.88,1,1,0.44,"9,422,411",100066.16,5684122.87,5397623.25,-21.76,113.58,21.94,10.6,220.06,101.34,-101.34,-141.16,47
5/29/2026,1630,DDS,590.21,-3.03%,25.15,711.975,356.8501,557.08,574.56,592.88,-1,0.42,-1,"207,044",-200200.01,110126.78,114494.98,92.71,6.27,10.35,2.33,639.27,518.07,-518.07,-518.07,52
5/29/2026,1630,DE,542.18,0.59%,21.54,674.1899,433,562.84,573.17,521.22,3,0.01,0.38,"2,271,416",100130.01,1248989.93,1267212.61,153.22,-2.4,-5.65,2.47,636.62,515.05,-515.05,-515.05,56
5/29/2026,1630,DECK,113.85,-0.40%,8.23,126.5,78.91,101.43,103.06,103.18,11,0.78,0.98,"2,850,868",200543.05,2065454.16,2084971.86,60.19,19.88,19.88,2.16,116.62,92.06,-92.06,116.02,38
5/29/2026,1630,DELL,420.91,32.76%,49.72,429.151,106.38,260,215.86,154.25,6,1,1,"41,832,954",200179.01,8712760.69,8964549.76,243.79,155.62,69.8,37.97,264.14,137.56,-137.56,-211.17,66
5/29/2026,1630,DEO,82.46,-2.52%,2.03,116.41,72.45,83.04,79.51,90.57,-2,-0.81,-0.6,"839,247",-100240.55,1501163.51,1639864.3,-37.18,12.27,2.33,-3,87.62,72.46,-72.46,87.02,47
5/29/2026,1630,DG,110.61,0.65%,2.45,158.23,95.11,108.12,115.56,121.03,11,0.29,0.7,"5,525,004",-200256.13,3441903.05,3511976.56,67.06,-6.14,5.29,6.76,157.62,100.05,-100.05,-100.05,2
5/29/2026,1630,DGX,194.9,-0.66%,2.8,213.5,164.65,191.44,194.28,188.29,-1,0.3,-0.64,"1,264,321",300125.28,933919.07,897969.67,65.81,-1.15,3.7,1.05,213.62,186.14,-186.14,-186.14,35
5/29/2026,1630,DIN,31.38,0.51%,0.79,39.68,19.58,29.39,28.15,28.97,-1,0.66,-0.65,"186,206",-100258.12,425600.3,414325.79,-63.43,20.69,1.16,3.29,33.59,24.33,-24.33,-26.15,46
5/29/2026,1630,DIS,101.83,-1.83%,1.16,124.69,92.185,104.17,101.62,108.3,-1,-0.66,-0.26,"13,340,323",200128.17,9217264.44,9656816.21,59.38,7.96,-3.41,-1.4,110.15,92.43,110.15,110.15,46
5/29/2026,1630,DK,44.51,0.27%,1.26,49.5,18.12,45.04,43.67,36.08,3,0.46,0.38,"1,255,569",100766.22,1340054.2,1458163.03,1.58,-2.67,1.88,4.12,50.17,37.29,50.17,-41.02,47
5/29/2026,1630,DKL,49.38,-2.43%,0.77,55.89,41.25,51.43,51.14,47.99,-7,-0.29,-0.25,"50,017",-100233.49,55975.91,59005.76,-29.8,-3.93,-4.34,-3.63,55.62,48.38,-48.38,53.17,47
5/29/2026,1630,DKNG,24.49,-0.16%,0.49,48.78,20.46,24.72,23.57,31.31,-2,-0.81,-0.39,"34,301,758",-100060.01,1.28E+07,1.32E+07,20.07,17.01,-2.62,2.86,27.14,20.42,27.14,27.14,46
5/29/2026,1630,DLTR,116.44,3.04%,8.47,142.4,84.71,95.02,100.44,109.45,11,0.51,1,"7,395,957",300545.01,3824636.38,3687759.58,114.22,10.12,29.42,24.27,125.62,86.11,-86.11,-86.11,65
5/29/2026,1630,DOC,19.15,-1.85%,0.23,20.27,15.7,19.12,17.66,17.59,-13,-0.87,-0.11,"61,925,863",-100138.01,9738654.07,9116754.85,756.61,15.71,-2.1,-4.39,20.1,16.22,-16.22,20.02,38
5/29/2026,1630,DOCU,52.52,5.93%,2.11,94.67,40.16,48.14,47.2,60.6,1,1,0.69,"5,536,704",100656.51,3677036.94,4152624.5,123.62,11.13,15.43,6.49,51.07,42.34,-42.34,-44.11,4
5/29/2026,1630,DOV,211.36,-0.30%,3.31,237.54,158.97,215.71,215.63,197.74,7,-0.12,0.53,"1,303,138",200232.26,966734.48,1030386.31,83.09,4.22,-1.4,-1.88,233.25,201.39,233.25,-206.07,37
5/29/2026,1630,DOW,33.75,-1.95%,1.87,42.74,20.4019,37.59,38.5,28.96,-1,0,-0.18,"17,171,965",-100256.3,1.35E+07,1.43E+07,75.55,-19.39,-12.97,-4.34,43.41,29.61,43.41,41.17,37
5/29/2026,1630,DPZ,310.58,0.07%,4.09,496,297.4761,316.58,344.48,399.61,10,0.26,0.84,"714,174",-100231.24,956267.18,967324.59,-24.63,-12,2.16,0.05,417.57,297.08,-297.08,-297.08,34
5/29/2026,1630,DRI,203.91,-0.27%,4.5,228.27,169,197.51,197.61,196.05,-1,0.46,-0.82,"1,448,328",-100132.49,1274094.75,1308986.18,65.03,4.54,4.78,0.04,213.62,187.33,-187.33,210.02,18
5/29/2026,1630,DRLL,35.56,-0.89%,0.94,41.0248,26.1001,36.79,37.18,31.93,-7,-0.15,-0.5,"16,895",-200127.33,30267.47,29624.46,30.93,-11.43,-2.56,-1.63,41.42,34.29,-34.29,39.07,NaN
5/29/2026,1630,DRVN,13.84,-2.47%,0.56,19.74,9.8,13.5,12.91,14.73,-1,-0.92,-0.68,"813,280",100771.06,1918959.65,1989769.69,-42.88,13.72,10.37,1.02,14.07,10.55,-10.55,-12.05,NaN
5/29/2026,1630,DT,42.59,5.13%,1.81,57.55,31.635,39.33,37.39,42.57,2,1,0.66,"7,090,032",100448.12,6898074.43,7295291.58,34.26,14.71,14.74,4.9,41.07,32.34,-32.34,-33.11,46
5/29/2026,1630,DVN,44.49,0.86%,1.86,52.71,30.75,47.38,48.05,39.93,-7,0,-0.24,"21,807,301",-200239.17,1.55E+07,1.58E+07,43.96,-13.65,-5.82,-1.44,53.42,42.29,-42.29,52.17,45
5/29/2026,1630,DXCM,73.74,1.94%,5.73,89.98,54.11,64.85,63.91,67.83,-4,1,-0.86,"9,261,236",500742.07,5487954.87,5208711.12,119.57,19.13,27.53,2.4,74.62,57.21,-57.21,-58.1,41
5/29/2026,1630,EA,201.72,0.28%,0.56,204.885,143.51,201.07,202.06,197.16,2,0.36,0.74,"5,220,806",100013.01,1931059.73,2041617.47,90.67,-0.42,0.47,0.29,204.36,197.57,204.36,-199.11,41
5/29/2026,1630,EAT,142.38,1.69%,4.94,187.123,100.3,138.4,143.63,143.3,7,0.34,0.84,"834,817",200751.11,1201251.95,1204111.73,-20.29,4.16,4.12,1.93,162.29,125.06,-125.06,-125.06,51
5/29/2026,1630,EBAY,109.27,-2.55%,3.02,119.31,72.835,111.47,102.71,92.67,-6,-0.75,-0.24,"9,512,736",300043.19,5978412.74,5705316.51,94.97,24.16,-3.51,-5.24,119.06,86.61,119.06,119.06,41
5/29/2026,1630,ECH,41.98,0.00%,0.88,47.845,29.28,40.89,41.12,38.78,7,0.4,0.68,"494,074",100131.47,629384.72,791100.79,13.14,9.67,4.58,1.23,45.29,38.58,45.29,-39.09,NaN
5/29/2026,1630,ECPG,79.93,-0.45%,0.89,92.64,35.675,81.74,78.43,57.94,-2,-0.03,-0.17,"285,235",-400926.16,337662.2,344749.83,-37.34,16.45,-2.2,-1.99,93.15,65.54,93.15,-78.09,46
5/29/2026,1630,EDEN,112.35,-0.04%,0.89,125.6375,98.31,111.81,108.67,111.16,-1,-0.72,-0.45,"3,268",100000.03,8686.15,10054.45,-64.2,11.16,0.32,-0.1,113.13,98.48,113.13,113.13,NaN
5/29/2026,1630,EDU,45.79,-1.02%,2.46,64.97,41.62,50.9,53.76,54.44,3,0,0.28,"644,561",0,786059.37,769461.32,-30.6,-16.27,-11.69,-2.14,60.29,46.04,60.29,57.16,41
5/29/2026,1630,EDV,63.72,-0.03%,0.9,71.305,60.485,62.85,63.84,66.35,7,0.36,0.84,"905,735",-200019.1,1345530.84,1311456.86,27.92,-2.18,1.43,1.03,69.62,60.07,-60.07,-60.07,NaN
5/29/2026,1630,EEM,68.6,-0.01%,1.47,69.11,45.52,66.48,62.51,57.17,6,0.82,0.54,"32,143,085",-100238.49,3.26E+07,3.72E+07,16.43,25.3,1.81,0.29,68.13,54.42,-54.42,-63.07,NaN
5/29/2026,1630,EFNL,56.81,-0.77%,1.23,58.09,34.96,55.43,52.98,47.85,-2,-0.96,-0.5,"10,447",100100.14,10597.1,10880.02,111.95,19.03,2.74,-2.16,56.1,47.43,-47.43,58.03,NaN
5/29/2026,1630,EFX,165.79,1.19%,2.87,275.91,156.47,166.23,174.64,209.11,9,0.41,0.7,"1,732,611",200041.19,1749308.45,1641469.09,23.51,-6.54,5.12,1.83,211.59,156.09,-156.09,-156.09,35
5/29/2026,1630,EGP,201.91,-1.41%,1.69,207.72,159.365,203.25,196.83,183.1,-3,-0.68,-0.3,"481,728",100017.16,364077.76,352490.23,19.05,10.04,-0.19,-2.45,207.14,181.48,-181.48,208.03,37
5/29/2026,1630,EIS,137.69,0.09%,2.92,138.85,81.9,134.2,127.56,112.61,7,0.77,0.57,"148,152",-200200.43,119682.59,145305.6,167.31,24.91,2.85,0.36,137.15,110.42,-110.42,-129.08,NaN
5/29/2026,1630,EL,88.95,-1.73%,4.73,121.635,64.83,83.59,78.23,93.51,-1,0.88,-0.81,"5,562,020",-200762.47,4606599.83,4543028,140.71,30.85,10.05,2.71,107.62,66.39,-66.39,-75.07,55
5/29/2026,1630,ELS,61.77,-0.76%,0.69,69,58.15,62.71,63.27,62.78,-4,-0.3,-0.63,"2,550,689",-100025.01,1410591.08,1685307.36,96.2,-1.2,-0.31,-1.1,69.53,61.09,69.53,64.12,35
5/29/2026,1630,ELV,393.19,0.11%,4.8,408,273.71,387.29,344.81,334.72,-11,-0.82,-0.23,"2,469,743",0,1678111.74,1947300.01,89.12,38.06,-0.89,1.38,408.06,275.57,408.06,408.06,32
